Id,Target,Split
3b660ea4-bba1-11e8-b2b9-ac1f6b6435d0,18 21,train
802810d4-bbc2-11e8-b2bb-ac1f6b6435d0,25 5,train
bb20e0de-bba5-11e8-b2ba-ac1f6b6435d0,0 25,train
6f16833e-bbbd-11e8-b2ba-ac1f6b6435d0,0,train
4eef82c6-bb9b-11e8-b2b9-ac1f6b6435d0,0 25 3,train
d10095a8-bb9f-11e8-b2b9-ac1f6b6435d0,21,train
26bd8418-bbb6-11e8-b2ba-ac1f6b6435d0,4,train
e80e6f9a-bb9f-11e8-b2b9-ac1f6b6435d0,16,train
ba3ca9f0-bbbe-11e8-b2ba-ac1f6b6435d0,0 23,train
79be9dde-bbc3-11e8-b2bc-ac1f6b6435d0,7,train
7ef6b5a0-bba2-11e8-b2b9-ac1f6b6435d0,12 21,train
3a5ae652-bbb9-11e8-b2ba-ac1f6b6435d0,25,train
16eec8e2-bba9-11e8-b2ba-ac1f6b6435d0,0 25 5,train
9d886680-bbac-11e8-b2ba-ac1f6b6435d0,1 25,train
9edd375a-bba1-11e8-b2b9-ac1f6b6435d0,2,train
e7d6a8e0-bba8-11e8-b2ba-ac1f6b6435d0,25 19,train
3a67f680-bba5-11e8-b2ba-ac1f6b6435d0,0,train
dfa4735c-bbbf-11e8-b2bb-ac1f6b6435d0,25,train
fd6a70f0-bbae-11e8-b2ba-ac1f6b6435d0,22 7,train
01da7d44-bbad-11e8-b2ba-ac1f6b6435d0,7,train
efb73942-bbc3-11e8-b2bc-ac1f6b6435d0,23,train
ebcab1ce-bbb9-11e8-b2ba-ac1f6b6435d0,25 21,train
caea7a70-bbb9-11e8-b2ba-ac1f6b6435d0,25 4,train
e1d0b10c-bba3-11e8-b2b9-ac1f6b6435d0,14,train
2cea24d4-bba4-11e8-b2b9-ac1f6b6435d0,0 3 23,train
ef9f2af2-bb9e-11e8-b2b9-ac1f6b6435d0,5,train
cc277e2e-bb9b-11e8-b2b9-ac1f6b6435d0,0 25,train
6fcc8af6-bbc9-11e8-b2bc-ac1f6b6435d0,0 17 25,train
c18e9e28-bbac-11e8-b2ba-ac1f6b6435d0,0 2 26,train
6c65b312-bbc7-11e8-b2bc-ac1f6b6435d0,0 1,train
f228238a-bbb4-11e8-b2ba-ac1f6b6435d0,0 1 18,train
663a55b6-bbc1-11e8-b2bb-ac1f6b6435d0,0 2,train
af623c04-bbbc-11e8-b2ba-ac1f6b6435d0,0 25,train
df0a5392-bb9e-11e8-b2b9-ac1f6b6435d0,0,train
cb48cb8a-bbbd-11e8-b2ba-ac1f6b6435d0,19,train
f5b629aa-bbbb-11e8-b2ba-ac1f6b6435d0,8,train
586691c8-bbb4-11e8-b2ba-ac1f6b6435d0,21,train
45476ca0-bbac-11e8-b2ba-ac1f6b6435d0,2 7,train
1108ed8e-bbab-11e8-b2ba-ac1f6b6435d0,11,train
1ae12ee4-bb9b-11e8-b2b9-ac1f6b6435d0,0 23,train
cfabfb38-bbb9-11e8-b2ba-ac1f6b6435d0,4 21,train
44ddf37e-bbb6-11e8-b2ba-ac1f6b6435d0,12,train
9be84f30-bbab-11e8-b2ba-ac1f6b6435d0,0 2,train
0b37e1fa-bba4-11e8-b2b9-ac1f6b6435d0,6,train
a5b8f2aa-bb9f-11e8-b2b9-ac1f6b6435d0,3 7,train
11b3e876-bbbd-11e8-b2ba-ac1f6b6435d0,25,train
8bb8dd32-bba6-11e8-b2ba-ac1f6b6435d0,0 25 5,train
13b46a46-bbb9-11e8-b2ba-ac1f6b6435d0,21,train
6cf25a72-bb9c-11e8-b2b9-ac1f6b6435d0,0,train
b64bd070-bb99-11e8-b2b9-ac1f6b6435d0,23,train
1f45c2ce-bbaa-11e8-b2ba-ac1f6b6435d0,7,train
d430c80e-bb9c-11e8-b2b9-ac1f6b6435d0,2 14,train
ba494b88-bbb9-11e8-b2ba-ac1f6b6435d0,0 24,train
1728af98-bbc3-11e8-b2bc-ac1f6b6435d0,0 25 5,train
36d06594-bba9-11e8-b2ba-ac1f6b6435d0,0 1 21,train
adac37d8-bba4-11e8-b2ba-ac1f6b6435d0,25,train
53b013ca-bbc8-11e8-b2bc-ac1f6b6435d0,4,train
b3305942-bbad-11e8-b2ba-ac1f6b6435d0,0 25 21,train
dd30f69a-bbbf-11e8-b2bb-ac1f6b6435d0,11,train
9d04d730-bbb5-11e8-b2ba-ac1f6b6435d0,7,train
e3401b8e-bbaf-11e8-b2ba-ac1f6b6435d0,13,train
ed29a708-bbc0-11e8-b2bb-ac1f6b6435d0,0,train
85e965ce-bbc5-11e8-b2bc-ac1f6b6435d0,19,train
9d657b86-bb9b-11e8-b2b9-ac1f6b6435d0,0 2,train
f7af21be-bb9b-11e8-b2b9-ac1f6b6435d0,23,train
4a726f96-bbbf-11e8-b2ba-ac1f6b6435d0,5,train
5e58d74c-bbb6-11e8-b2ba-ac1f6b6435d0,0 18,train
c86ecfee-bbc3-11e8-b2bc-ac1f6b6435d0,3,train
7f7ac4ba-bbb3-11e8-b2ba-ac1f6b6435d0,6,train
1659f11c-bb9b-11e8-b2b9-ac1f6b6435d0,0 25,train
5d3ebfce-bba8-11e8-b2ba-ac1f6b6435d0,0 25 7,train
b3380770-bbb0-11e8-b2ba-ac1f6b6435d0,4 22,train
777ae856-bbc4-11e8-b2bc-ac1f6b6435d0,25,train
207e9fd6-bbbd-11e8-b2ba-ac1f6b6435d0,0,train
a8e3a908-bbc1-11e8-b2bb-ac1f6b6435d0,0 16 25,train
370bdd90-bbc2-11e8-b2bb-ac1f6b6435d0,0 21,train
b1853d4a-bbb4-11e8-b2ba-ac1f6b6435d0,0 23,train
f38ad554-bba7-11e8-b2ba-ac1f6b6435d0,0 5 15,train
6e51c9a2-bbbf-11e8-b2bb-ac1f6b6435d0,0 25,train
3202385a-bbca-11e8-b2bc-ac1f6b6435d0,4,train
b57791de-bbb2-11e8-b2ba-ac1f6b6435d0,25 2,train
00d315a6-bbac-11e8-b2ba-ac1f6b6435d0,0 7,train
944ced6c-bbb5-11e8-b2ba-ac1f6b6435d0,0,train
d33ad58a-bbaa-11e8-b2ba-ac1f6b6435d0,11,train
a7100d80-bb9c-11e8-b2b9-ac1f6b6435d0,25,train
352a4626-bbb1-11e8-b2ba-ac1f6b6435d0,0 2 5,train
fc0324e8-bba2-11e8-b2b9-ac1f6b6435d0,0 23,train
117a5b76-bb9d-11e8-b2b9-ac1f6b6435d0,25 19,train
9ec6f4cc-bba1-11e8-b2b9-ac1f6b6435d0,3,train
aedabd2c-bbc3-11e8-b2bc-ac1f6b6435d0,1 7,train
03480032-bba5-11e8-b2ba-ac1f6b6435d0,25 21,train
f82e8ed4-bb9d-11e8-b2b9-ac1f6b6435d0,14,train
09a4622e-bbc6-11e8-b2bc-ac1f6b6435d0,0 7,train
1eca6fae-bbc6-11e8-b2bc-ac1f6b6435d0,25 4,train
d83b658a-bb9c-11e8-b2b9-ac1f6b6435d0,25,train
b45b9270-bbbf-11e8-b2bb-ac1f6b6435d0,0 12,train
3e8cd476-bb9e-11e8-b2b9-ac1f6b6435d0,0,train
c0cbfc10-bbbb-11e8-b2ba-ac1f6b6435d0,2,train
ae32ed2a-bb9d-11e8-b2b9-ac1f6b6435d0,25 3,train
0d95ba48-bbb4-11e8-b2ba-ac1f6b6435d0,25 21 13,train
bcf14bb4-bbb0-11e8-b2ba-ac1f6b6435d0,2 23,train
eee54326-bbad-11e8-b2ba-ac1f6b6435d0,5,train
04e6f8f8-bb9b-11e8-b2b9-ac1f6b6435d0,0,train
b6551e12-bbbe-11e8-b2ba-ac1f6b6435d0,0 25 7,train
e0f8d87a-bbb4-11e8-b2ba-ac1f6b6435d0,1,train
1f26a3e4-bbaf-11e8-b2ba-ac1f6b6435d0,0 25,train
47a54326-bbc2-11e8-b2bb-ac1f6b6435d0,2,train
a4451510-bbbe-11e8-b2ba-ac1f6b6435d0,18,train
039858f6-bbab-11e8-b2ba-ac1f6b6435d0,25 2 6,train
c80b3546-bbc4-11e8-b2bc-ac1f6b6435d0,19,train
05c46ab0-bbb6-11e8-b2ba-ac1f6b6435d0,2 23,train
443626a8-bbc5-11e8-b2bc-ac1f6b6435d0,0 21,train
4d02e684-bbb3-11e8-b2ba-ac1f6b6435d0,17 25,train
e2d0cae6-bba9-11e8-b2ba-ac1f6b6435d0,0,train
7a52277e-bbba-11e8-b2ba-ac1f6b6435d0,0 25,train
d76aa7f8-bb9a-11e8-b2b9-ac1f6b6435d0,22,train
0fa649ea-bba2-11e8-b2b9-ac1f6b6435d0,4,train
cdfb3b74-bb9a-11e8-b2b9-ac1f6b6435d0,0 5,train
ddb985b8-bba7-11e8-b2ba-ac1f6b6435d0,0 7,train
7b4a61e4-bb9e-11e8-b2b9-ac1f6b6435d0,21,train
2b82914e-bbb8-11e8-b2ba-ac1f6b6435d0,16 2 22,train
84ddfae4-bbbd-11e8-b2ba-ac1f6b6435d0,0 25,train
97d033d8-bb9a-11e8-b2b9-ac1f6b6435d0,23,train
2714e904-bb9f-11e8-b2b9-ac1f6b6435d0,25 2 21,train
82874a84-bbae-11e8-b2ba-ac1f6b6435d0,0 25 5,train
05f1331c-bbb9-11e8-b2ba-ac1f6b6435d0,14,train
6a6e2fae-bbad-11e8-b2ba-ac1f6b6435d0,0 1 2,train
d36f1ab6-bbbe-11e8-b2ba-ac1f6b6435d0,0,train
bf8e3c02-bb9b-11e8-b2b9-ac1f6b6435d0,25 2,train
2daec10e-bbc2-11e8-b2bb-ac1f6b6435d0,7,train
fc007746-bba9-11e8-b2ba-ac1f6b6435d0,26,train
7ff74400-bbc1-11e8-b2bb-ac1f6b6435d0,0 3,train
3c0eb5a0-bbb9-11e8-b2ba-ac1f6b6435d0,4 23,train
3f9d9544-bbad-11e8-b2ba-ac1f6b6435d0,21,train
eefdd902-bbaa-11e8-b2ba-ac1f6b6435d0,11,train
aa176954-bba8-11e8-b2ba-ac1f6b6435d0,12 5,train
21718ff2-bbbd-11e8-b2ba-ac1f6b6435d0,0 25,train
60c907be-bbab-11e8-b2ba-ac1f6b6435d0,0 18,train
62a918c4-bbb2-11e8-b2ba-ac1f6b6435d0,5,train
e5c75cbe-bbbe-11e8-b2ba-ac1f6b6435d0,23,train
7f7bb7fa-bbbb-11e8-b2ba-ac1f6b6435d0,0 2,train
1c6d0af8-bbb4-11e8-b2ba-ac1f6b6435d0,0,train
914a56fa-bba5-11e8-b2ba-ac1f6b6435d0,6,train
00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,19,train
eb4256f8-bba5-11e8-b2ba-ac1f6b6435d0,7,train
2f545f38-bbb7-11e8-b2ba-ac1f6b6435d0,25 4,train
8f725968-bbb9-11e8-b2ba-ac1f6b6435d0,5,train
76bdbad0-bbc7-11e8-b2bc-ac1f6b6435d0,11,train
61164274-bb9a-11e8-b2b9-ac1f6b6435d0,0 21,train
4659f78c-bbae-11e8-b2ba-ac1f6b6435d0,25,train
d1f08940-bbaf-11e8-b2ba-ac1f6b6435d0,0 3,train
971643f6-bbc7-11e8-b2bc-ac1f6b6435d0,23,train
a2edf428-bba2-11e8-b2b9-ac1f6b6435d0,0,train
890c7d14-bbb0-11e8-b2ba-ac1f6b6435d0,19,train
d6e5ba12-bbad-11e8-b2ba-ac1f6b6435d0,0 2,train
fc02bb58-bbc9-11e8-b2bc-ac1f6b6435d0,22,train
69df3152-bbc9-11e8-b2bc-ac1f6b6435d0,0 7,train
04124d46-bbb5-11e8-b2ba-ac1f6b6435d0,0 2 5,train
c3cf4cce-bba6-11e8-b2ba-ac1f6b6435d0,0 1,train
5516c416-bba0-11e8-b2b9-ac1f6b6435d0,0 14,train
d74cb1bc-bbae-11e8-b2ba-ac1f6b6435d0,0 21,train
7eedb68a-bbac-11e8-b2ba-ac1f6b6435d0,3,train
2626a924-bbb3-11e8-b2ba-ac1f6b6435d0,0 25,train
374d5a4c-bbc0-11e8-b2bb-ac1f6b6435d0,23,train
7ab3d466-bbb4-11e8-b2ba-ac1f6b6435d0,0,train
37a8b478-bbc0-11e8-b2bb-ac1f6b6435d0,4 21,train
e27bb6b4-bba9-11e8-b2ba-ac1f6b6435d0,7,train
adfdbb66-bbbe-11e8-b2ba-ac1f6b6435d0,25 2,train
f46eb142-bbad-11e8-b2ba-ac1f6b6435d0,5,train
cbfb3b48-bba5-11e8-b2ba-ac1f6b6435d0,21,train
dc841efe-bba4-11e8-b2ba-ac1f6b6435d0,25,train
d041a68c-bbab-11e8-b2ba-ac1f6b6435d0,0,train
5b4e7e6c-bba7-11e8-b2ba-ac1f6b6435d0,0 23,train
a4622ec4-bb9c-11e8-b2b9-ac1f6b6435d0,19,train
861be7a0-bbc1-11e8-b2bb-ac1f6b6435d0,24,train
797b7936-bbab-11e8-b2ba-ac1f6b6435d0,11,train
42d43a76-bbc9-11e8-b2bc-ac1f6b6435d0,11 13,train
1a040a6e-bb9b-11e8-b2b9-ac1f6b6435d0,2,train
8d0588c8-bbb2-11e8-b2ba-ac1f6b6435d0,12,train
a73842a0-bbc9-11e8-b2bc-ac1f6b6435d0,0 7,train
a5f7769e-bba2-11e8-b2b9-ac1f6b6435d0,0 25,train
5e6526a2-bba0-11e8-b2b9-ac1f6b6435d0,2 6,train
a98c2610-bbb6-11e8-b2ba-ac1f6b6435d0,21,train
a6da30fe-bbc7-11e8-b2bc-ac1f6b6435d0,25,train
e1c037fc-bbba-11e8-b2ba-ac1f6b6435d0,16 7,train
9a786436-bb9d-11e8-b2b9-ac1f6b6435d0,0,train
8d11c1fa-bba9-11e8-b2ba-ac1f6b6435d0,4,train
3cf799aa-bbaf-11e8-b2ba-ac1f6b6435d0,0 23,train
c95efda2-bbc3-11e8-b2bc-ac1f6b6435d0,0 2,train
21647ace-bbb8-11e8-b2ba-ac1f6b6435d0,3 23,train
ec44723a-bba9-11e8-b2ba-ac1f6b6435d0,5,train
1bff7588-bbc8-11e8-b2bc-ac1f6b6435d0,3 14,train
1360c938-bba8-11e8-b2ba-ac1f6b6435d0,7,train
19128b6e-bb9e-11e8-b2b9-ac1f6b6435d0,25 18,train
47726e90-bb9c-11e8-b2b9-ac1f6b6435d0,0 23,train
2c04b20a-bbb3-11e8-b2ba-ac1f6b6435d0,0,train
71489efa-bba7-11e8-b2ba-ac1f6b6435d0,25,train
f49ed798-bbc9-11e8-b2bc-ac1f6b6435d0,0 25 2,train
6b0c4ea8-bbc8-11e8-b2bc-ac1f6b6435d0,1,train
9e7ee552-bbaf-11e8-b2ba-ac1f6b6435d0,25 19,train
57e06c66-bba9-11e8-b2ba-ac1f6b6435d0,0 24,train
3a5bce4e-bba2-11e8-b2b9-ac1f6b6435d0,0 25,train
53d36d9c-bbb5-11e8-b2ba-ac1f6b6435d0,0 5,train
46dd77c8-bbc8-11e8-b2bc-ac1f6b6435d0,0 7,train
7d282f58-bbb4-11e8-b2ba-ac1f6b6435d0,0 23,train
5ef7ec78-bbb2-11e8-b2ba-ac1f6b6435d0,0 21,train
b48b1d6c-bba9-11e8-b2ba-ac1f6b6435d0,22,train
496e9be4-bbb8-11e8-b2ba-ac1f6b6435d0,4,train
065ae06a-bbb8-11e8-b2ba-ac1f6b6435d0,0,train
05f0cfd0-bbaa-11e8-b2ba-ac1f6b6435d0,11,train
ca513492-bb9f-11e8-b2b9-ac1f6b6435d0,25 20,train
75fc4020-bba5-11e8-b2ba-ac1f6b6435d0,2,train
bee982bc-bbbd-11e8-b2ba-ac1f6b6435d0,0 25,train
111fea4e-bbaa-11e8-b2ba-ac1f6b6435d0,3,train
32f0281a-bb9a-11e8-b2b9-ac1f6b6435d0,5 7,train
c8838644-bbb6-11e8-b2ba-ac1f6b6435d0,23,train
e50da418-bba0-11e8-b2b9-ac1f6b6435d0,14,train
25bfbfda-bbad-11e8-b2ba-ac1f6b6435d0,21,train
ab2d560c-bba6-11e8-b2ba-ac1f6b6435d0,2 7,train
37204d14-bbab-11e8-b2ba-ac1f6b6435d0,19,train
1f2bc9c6-bbc0-11e8-b2bb-ac1f6b6435d0,25,train
d497d486-bbc4-11e8-b2bc-ac1f6b6435d0,4,train
5dbf1f24-bbbd-11e8-b2ba-ac1f6b6435d0,11 4,train
ca945f8c-bb9b-11e8-b2b9-ac1f6b6435d0,0,train
a94b604a-bba1-11e8-b2b9-ac1f6b6435d0,6,train
80a8f19c-bbac-11e8-b2ba-ac1f6b6435d0,0 2 21,train
9b92c94c-bbac-11e8-b2ba-ac1f6b6435d0,5 23,train
9217d6ac-bbbe-11e8-b2ba-ac1f6b6435d0,7,train
22ff1eea-bba7-11e8-b2ba-ac1f6b6435d0,12,train
b369cdf6-bba0-11e8-b2b9-ac1f6b6435d0,25 18,train
f6118d2a-bbbd-11e8-b2ba-ac1f6b6435d0,0 25,train
4fdf76f0-bba5-11e8-b2ba-ac1f6b6435d0,0 3,train
2527cb22-bbc5-11e8-b2bc-ac1f6b6435d0,0 21,train
79fbbd42-bb99-11e8-b2b9-ac1f6b6435d0,23,train
c9c5e154-bb9e-11e8-b2b9-ac1f6b6435d0,2,train
659c19d6-bbc7-11e8-b2bc-ac1f6b6435d0,0,train
6f28d8a0-bbad-11e8-b2ba-ac1f6b6435d0,0 1,train
c932efc8-bbc8-11e8-b2bc-ac1f6b6435d0,0 25,train
4c0c2348-bb9b-11e8-b2b9-ac1f6b6435d0,19 23,train
e7e12e44-bbb9-11e8-b2ba-ac1f6b6435d0,0 25 13 7,train
a172efba-bbaa-11e8-b2ba-ac1f6b6435d0,0 5,train
fdac5e38-bba5-11e8-b2ba-ac1f6b6435d0,4 21,train
06631b0e-bbb8-11e8-b2ba-ac1f6b6435d0,0 21,train
014927fe-bb9e-11e8-b2b9-ac1f6b6435d0,7,train
63abcc8a-bbc6-11e8-b2bc-ac1f6b6435d0,11,train
7107b960-bba9-11e8-b2ba-ac1f6b6435d0,0 16,train
20df3cbc-bbb1-11e8-b2ba-ac1f6b6435d0,23,train
cdfbaeb0-bbb3-11e8-b2ba-ac1f6b6435d0,25,train
42afa30e-bba7-11e8-b2ba-ac1f6b6435d0,0 5,train
b70c4970-bbc8-11e8-b2bc-ac1f6b6435d0,0 2 21,train
c885ea4c-bbbb-11e8-b2ba-ac1f6b6435d0,3,train
b2ca15de-bba7-11e8-b2ba-ac1f6b6435d0,0 22,train
2bc23f98-bbbc-11e8-b2ba-ac1f6b6435d0,14,train
d83bb072-bbbe-11e8-b2ba-ac1f6b6435d0,0,train
8ca40cf8-bba6-11e8-b2ba-ac1f6b6435d0,18,train
911fb1bc-bbae-11e8-b2ba-ac1f6b6435d0,7,train
c66a2a7a-bbb6-11e8-b2ba-ac1f6b6435d0,3 6,train
c544d92c-bba4-11e8-b2ba-ac1f6b6435d0,4,train
e9f19d76-bbb0-11e8-b2ba-ac1f6b6435d0,25,train
e739338e-bbb8-11e8-b2ba-ac1f6b6435d0,1 23,train
eb0143d0-bba4-11e8-b2ba-ac1f6b6435d0,25 23,train
f678b356-bba9-11e8-b2ba-ac1f6b6435d0,2 5,train
da3fb178-bba7-11e8-b2ba-ac1f6b6435d0,0 26,train
93bd9598-bb99-11e8-b2b9-ac1f6b6435d0,0 21,train
7012d0a4-bb99-11e8-b2b9-ac1f6b6435d0,0 25,train
6db2b60a-bbab-11e8-b2ba-ac1f6b6435d0,7,train
61ecec34-bbb8-11e8-b2ba-ac1f6b6435d0,2,train
e9e97516-bbaf-11e8-b2ba-ac1f6b6435d0,4,train
8654c184-bbb1-11e8-b2ba-ac1f6b6435d0,0 16 17 25,train
d7820990-bbb6-11e8-b2ba-ac1f6b6435d0,0 19 11,train
245d66a2-bbca-11e8-b2bc-ac1f6b6435d0,0 19,train
f6b8b06a-bb99-11e8-b2b9-ac1f6b6435d0,0 2 7,train
6375e120-bba2-11e8-b2b9-ac1f6b6435d0,0,train
c4db6b72-bbb3-11e8-b2ba-ac1f6b6435d0,23,train
e3cbfed8-bba0-11e8-b2b9-ac1f6b6435d0,21,train
c370b142-bbc8-11e8-b2bc-ac1f6b6435d0,25 3,train
19405cae-bbb4-11e8-b2ba-ac1f6b6435d0,0 25,train
b7a4b2be-bbc8-11e8-b2bc-ac1f6b6435d0,0 25 2,train
6dcc289a-bb9e-11e8-b2b9-ac1f6b6435d0,3 6,train
39788062-bbbb-11e8-b2ba-ac1f6b6435d0,0 5,train
6597faf6-bb9d-11e8-b2b9-ac1f6b6435d0,25 21,train
8837cc22-bbab-11e8-b2ba-ac1f6b6435d0,0 25,train
59bb6a24-bbac-11e8-b2ba-ac1f6b6435d0,0 7,train
f53d5ae6-bbc2-11e8-b2bc-ac1f6b6435d0,23,train
71db7a98-bbb3-11e8-b2ba-ac1f6b6435d0,0 22,train
a9582c36-bba5-11e8-b2ba-ac1f6b6435d0,0,train
2ee6a2c6-bbb3-11e8-b2ba-ac1f6b6435d0,2,train
591536a6-bbc3-11e8-b2bc-ac1f6b6435d0,21 13,train
db0f6688-bbb7-11e8-b2ba-ac1f6b6435d0,12,train
31660b10-bbb1-11e8-b2ba-ac1f6b6435d0,5,train
9e0654be-bbb6-11e8-b2ba-ac1f6b6435d0,4 21,train
4cc1e874-bbb7-11e8-b2ba-ac1f6b6435d0,21,train
203cb114-bba6-11e8-b2ba-ac1f6b6435d0,0 3,train
0b72650a-bba4-11e8-b2b9-ac1f6b6435d0,16 7,train
2c523024-bbaf-11e8-b2ba-ac1f6b6435d0,1 25,train
382244b8-bbbc-11e8-b2ba-ac1f6b6435d0,25,train
04ca1f26-bbc3-11e8-b2bc-ac1f6b6435d0,0 7,train
630b8262-bba7-11e8-b2ba-ac1f6b6435d0,1 11,train
1550dc94-bbba-11e8-b2ba-ac1f6b6435d0,19,train
399282de-bbbe-11e8-b2ba-ac1f6b6435d0,23,train
b9bad040-bbca-11e8-b2bc-ac1f6b6435d0,25 6,train
d6f496a8-bbb3-11e8-b2ba-ac1f6b6435d0,0,train
1d7c0068-bbc6-11e8-b2bc-ac1f6b6435d0,18,train
bda64b3c-bbb9-11e8-b2ba-ac1f6b6435d0,25 5,train
d1e0a344-bbc9-11e8-b2bc-ac1f6b6435d0,25 2 14,train
69218366-bbc2-11e8-b2bb-ac1f6b6435d0,25,train
3f2d1096-bbc4-11e8-b2bc-ac1f6b6435d0,0 2,train
4db910fc-bbb4-11e8-b2ba-ac1f6b6435d0,23,train
c9faaf3a-bbb5-11e8-b2ba-ac1f6b6435d0,21,train
0ba6d23c-bba3-11e8-b2b9-ac1f6b6435d0,0,train
1b99c128-bb9d-11e8-b2b9-ac1f6b6435d0,4,train
8dc1c59e-bbab-11e8-b2ba-ac1f6b6435d0,0 3,train
750f443e-bbc6-11e8-b2bc-ac1f6b6435d0,7,train
24ead9e8-bbbf-11e8-b2ba-ac1f6b6435d0,11 23,train
3682bcea-bba9-11e8-b2ba-ac1f6b6435d0,5,train
1e0350ec-bb9c-11e8-b2b9-ac1f6b6435d0,0 1 25,train
60efd14e-bb9e-11e8-b2b9-ac1f6b6435d0,0 25,train
1f55d808-bbaa-11e8-b2ba-ac1f6b6435d0,25 5,train
be2ec1e2-bbb4-11e8-b2ba-ac1f6b6435d0,23,train
87fd9c1a-bbc3-11e8-b2bc-ac1f6b6435d0,21,train
7c5ca976-bbac-11e8-b2ba-ac1f6b6435d0,0 19,train
d048c08c-bbb7-11e8-b2ba-ac1f6b6435d0,0 22,train
f0ffc812-bb9d-11e8-b2b9-ac1f6b6435d0,4,train
482edee0-bbba-11e8-b2ba-ac1f6b6435d0,7,train
99033496-bbb6-11e8-b2ba-ac1f6b6435d0,0 25,train
cd9aefb6-bbaa-11e8-b2ba-ac1f6b6435d0,0,train
04a3d0fe-bbc9-11e8-b2bc-ac1f6b6435d0,21 23,train
467fc31c-bbbe-11e8-b2ba-ac1f6b6435d0,2,train
3c751bfe-bb9d-11e8-b2b9-ac1f6b6435d0,25 18,train
dd750554-bbc6-11e8-b2bc-ac1f6b6435d0,0 1,train
443e7190-bba8-11e8-b2ba-ac1f6b6435d0,6 23,train
40258e56-bb9c-11e8-b2b9-ac1f6b6435d0,5,train
19acee24-bbc2-11e8-b2bb-ac1f6b6435d0,0 25 21,train
3ccd992e-bbbf-11e8-b2ba-ac1f6b6435d0,0,train
76b1feda-bbc6-11e8-b2bc-ac1f6b6435d0,0 25,train
6f50487a-bb9b-11e8-b2b9-ac1f6b6435d0,3,train
f923ea0e-bba3-11e8-b2b9-ac1f6b6435d0,19,train
f7314eb8-bbac-11e8-b2ba-ac1f6b6435d0,2 23,train
8b1c51d4-bb9b-11e8-b2b9-ac1f6b6435d0,0 2,train
24f464e6-bbbe-11e8-b2ba-ac1f6b6435d0,25 2 5,train
67ffc7ca-bbc4-11e8-b2bc-ac1f6b6435d0,0 25,train
02271820-bbad-11e8-b2ba-ac1f6b6435d0,0,train
85399c84-bbca-11e8-b2bc-ac1f6b6435d0,0 2 14,train
6b8c2370-bbbf-11e8-b2ba-ac1f6b6435d0,21 7,train
225665a8-bbc4-11e8-b2bc-ac1f6b6435d0,11 21,train
890016c0-bbc7-11e8-b2bc-ac1f6b6435d0,21,train
be140f30-bbbb-11e8-b2ba-ac1f6b6435d0,23,train
532720c2-bbb6-11e8-b2ba-ac1f6b6435d0,16 14,train
8e8c7116-bbc1-11e8-b2bb-ac1f6b6435d0,5,train
8e7b6e30-bbca-11e8-b2bc-ac1f6b6435d0,0 25,train
dc796cf4-bba2-11e8-b2b9-ac1f6b6435d0,2,train
ef2ee7fe-bbc8-11e8-b2bc-ac1f6b6435d0,4,train
650605b2-bbc3-11e8-b2bc-ac1f6b6435d0,3,train
ce52da3c-bbbd-11e8-b2ba-ac1f6b6435d0,0 22,train
f663fdb4-bba7-11e8-b2ba-ac1f6b6435d0,0,train
0b306628-bbb8-11e8-b2ba-ac1f6b6435d0,7,train
0d4d6db6-bbbd-11e8-b2ba-ac1f6b6435d0,17 18 25,train
667c6f60-bba2-11e8-b2b9-ac1f6b6435d0,0 21,train
2cc00882-bba1-11e8-b2b9-ac1f6b6435d0,1,train
60777f34-bba6-11e8-b2ba-ac1f6b6435d0,0 25 23,train
327945ea-bbc4-11e8-b2bc-ac1f6b6435d0,11 12 23,train
6b9df9c0-bbc3-11e8-b2bc-ac1f6b6435d0,19,train
458017da-bbac-11e8-b2ba-ac1f6b6435d0,5,train
42a8e620-bb9f-11e8-b2b9-ac1f6b6435d0,25,train
c7824f04-bbb7-11e8-b2ba-ac1f6b6435d0,0 2,train
be4f6894-bbb3-11e8-b2ba-ac1f6b6435d0,3,train
a232870a-bbbc-11e8-b2ba-ac1f6b6435d0,7,train
27d63684-bbc9-11e8-b2bc-ac1f6b6435d0,4,train
5c653208-bbb8-11e8-b2ba-ac1f6b6435d0,14,train
c66d3d28-bbb6-11e8-b2ba-ac1f6b6435d0,21 13,train
a7c36e22-bbb3-11e8-b2ba-ac1f6b6435d0,24,train
c5aef1fa-bbbc-11e8-b2ba-ac1f6b6435d0,0,train
cd4bce0c-bbbb-11e8-b2ba-ac1f6b6435d0,0 21,train
78629768-bbca-11e8-b2bc-ac1f6b6435d0,6,train
d0a4fdec-bb9a-11e8-b2b9-ac1f6b6435d0,25,train
71cacc48-bba9-11e8-b2ba-ac1f6b6435d0,25 23,train
810e813e-bb9c-11e8-b2b9-ac1f6b6435d0,25 5,train
80c88ce4-bbb8-11e8-b2ba-ac1f6b6435d0,11,train
190b9178-bbc2-11e8-b2bb-ac1f6b6435d0,18 4,train
b88978f4-bba5-11e8-b2ba-ac1f6b6435d0,25,train
8b45a800-bbb8-11e8-b2ba-ac1f6b6435d0,0 1 25,train
9a721b9a-bbc9-11e8-b2bc-ac1f6b6435d0,0 25 2,train
c3322376-bbc0-11e8-b2bb-ac1f6b6435d0,5,train
aaebf440-bbb1-11e8-b2ba-ac1f6b6435d0,7,train
