Id,Target
27176_232_H1_1,25
27176_232_H1_2,25
27176_230_H1_1,25
27176_230_H1_2,25
48810_775_E7_1,25
48810_775_E7_2,25
48810_760_E7_2,25
48810_760_E7_3,25
48810_756_E7_1,25
48810_756_E7_2,25
48810_916_A3_1,25
48810_916_A3_2,25
30802_1752_G4_8_cr5804e1a1760a6,11
30802_1752_G4_17_cr5804e1ab2e56f,11
30802_1782_A1_19_cr596f6225ef14e,11
30802_1782_A1_24_cr596b5ee39fc5b,11
71324_1403_C2_1,18
71324_1403_C2_2,18
71324_1487_C7_1,18
71324_1487_C7_2,18
71324_1398_C2_1,18
71324_1398_C2_3,18
75946_1667_F3_31,22
75946_1667_F3_33,22
75946_1610_A4_1,22
75946_1610_A4_2,22
75946_1607_F3_1,22
75946_1607_F3_2,22
18132_181_E1_1,4
18132_181_E1_2,4
18132_182_E1_1,4
18132_182_E1_2,4
18132_180_E1_1,4
18132_180_E1_2,4
49042_748_C10_1,2
49042_748_C10_2,2
49042_896_C10_1,2
49042_896_C10_4,2
49042_728_C10_1,2
49042_728_C10_2,2
49042_680_C2_1,2
49042_680_C2_2,2
32085_389_C3_1,0 21
32085_389_C3_2,0 21
32085_381_C3_3,0 21
32085_381_C3_4,0 21
32085_398_C3_1,0 21
32085_398_C3_2,0 21
45429_1661_H7_6,12
45429_1661_H7_7,12
45429_550_C3_1,12
45429_550_C3_2,12
20822_621_C9_1,1 2
20822_621_C9_2,1 2
20822_615_C9_1,1 2
20822_615_C9_2,1 2
20822_612_C9_1,1 2
20822_612_C9_2,1 2
26303_213_A2_1,1 2
26303_213_A2_2,1 2
26303_214_A2_1,1 2
26303_214_A2_2,1 2
26303_212_A2_1,1 2
26303_212_A2_2,1 2
7340_39_C12_1,25 21
7340_39_C12_2,25 21
7340_40_C12_1,25 21
7340_40_C12_2,25 21
7340_344_B1_1,25 21
7340_344_B1_2,25 21
21353_617_G9_1,0
21353_617_G9_2,0
21353_613_G9_1,0
21353_613_G9_2,0
21353_610_G9_1,0
21353_610_G9_2,0
10401_210_E5_1,21
10401_210_E5_2,21
10401_211_E5_1,21
10401_211_E5_2,21
10401_209_E5_1,21
10401_209_E5_2,21
27226_231_G5_1,0
27226_231_G5_2,0
27226_232_G5_1,0
27226_232_G5_2,0
27226_230_G5_1,0
27226_230_G5_2,0
67116_1277_D8_1,0
67116_1277_D8_2,0
67116_1217_B11_1,0
67116_1217_B11_2,0
67116_1211_B11_1,0
67116_1211_B11_2,0
12113_201_E5_1,2
12113_201_E5_2,2
12113_161_E4_1,2
12113_161_E4_2,2
12113_112_E4_1,2
12113_112_E4_2,2
31345_1334_F5_4,21
31345_1334_F5_5,21
31345_737_B5_1,21
31345_737_B5_2,21
31345_752_A10_1,21
31345_752_A10_2,21
31345_697_H8_1,21
31345_697_H8_2,21
58494_1136_E1_1,21
58494_1136_E1_2,21
26512_279_A8_1,2
26512_279_A8_2,2
26512_280_A8_1,2
26512_280_A8_2,2
26512_278_A8_1,2
26512_278_A8_2,2
28277_279_C12_3,2
28277_279_C12_4,2
28277_280_C12_2,2
28277_280_C12_1,2
28277_278_C12_1,2
28277_278_C12_2,2
28277_si17_D10_2,2
28277_si17_D10_3,2
28277_si17_D12_2,2
28277_si17_D12_3,2
4525_672_B11_1,25
4525_672_B11_2,25
4525_663_B11_1,25
4525_663_B11_2,25
4525_646_B11_1,25
4525_646_B11_3,25
45842_807_A9_1,25
45842_807_A9_2,25
45842_1773_F7_6,25
45842_1773_F7_7,25
45842_752_G8_4,25
45842_752_G8_5,25
55288_1026_H3_3,25
55288_1026_H3_6,25
55288_912_C2_1,25
55288_912_C2_2,25
55288_911_C2_1,25
55288_911_C2_2,25
55288_929_C10_1,25
55288_929_C10_2,25
44281_527_D4_1,25
44281_527_D4_2,25
44281_529_D4_1,25
44281_529_D4_2,25
44281_522_D4_1,25
44281_522_D4_3,25
7620_1745_D7_13_cr58062a3ed94ba,7
7620_1745_D7_19_cr58062a478951c,7
7620_1736_D7_14_cr580609062f03a,7
7620_1736_D7_24_cr5806091879377,7
7620_1625_H8_2,7
7620_1625_H8_3,7
29895_812_E4_1,25 0
29895_812_E4_2,25 0
29895_715_E4_1,25 0
29895_715_E4_2,25 0
29895_725_E4_1,25 0
29895_725_E4_2,25 0
29895_685_A2_1,25 0
29895_685_A2_2,25 0
17919_173_B11_1,25 0
17919_173_B11_2,25 0
17919_168_B11_1,25 0
17919_168_B11_2,25 0
17919_140_B11_1,25 0
17919_140_B11_2,25 0
19649_242_B8_1,25 0
19649_242_B8_2,25 0
19649_185_B8_1,25 0
19649_185_B8_2,25 0
19649_183_B8_1,25 0
19649_183_B8_2,25 0
7730_11_C9_1,23
7730_11_C9_2,23
7730_10_C9_1,23
7730_10_C9_2,23
7730_15_C9_1,23
7730_15_C9_2,23
71988_1385_D11_1,0
71988_1385_D11_2,0
71988_1394_D11_3,0
71988_1394_D11_4,0
11909_201_D5_1,0
11909_201_D5_2,0
11909_1386_D4_2,0
11909_1386_D4_3,0
11909_161_A4_1,0
11909_161_A4_2,0
67113_1754_H5_13_cr57f3e9d007832,7
67113_1754_H5_18_cr57f3e9d94d62b,7
67113_1237_H5_1,7
67113_1237_H5_2,7
27189_220_G8_1,4
27189_220_G8_2,4
27189_218_G8_1,4
27189_218_G8_2,4
6119_42_F4_1,25
6119_42_F4_2,25
6119_41_F4_1,25
6119_41_F4_2,25
6119_43_F4_1,25
6119_43_F4_2,25
7425_11_F2_1,25
7425_11_F2_2,25
7425_1576_F1_1,25
7425_1576_F1_2,25
7425_10_F2_1,25
7425_10_F2_2,25
9849_1026_H6_2,12 25
9849_1026_H6_8,12 25
9849_1001_C9_1,12 25
9849_1001_C9_2,12 25
9849_992_C9_1,12 25
9849_992_C9_2,12 25
51237_1028_D11_1,12 25
51237_1028_D11_2,12 25
51237_802_D11_2,12 25
51237_802_D11_5,12 25
51237_822_C12_1,12 25
51237_822_C12_2,12 25
51237_902_G3_1,12 25
51237_902_G3_2,12 25
25766_259_F5_1,25
25766_259_F5_2,25
25766_260_F5_1,25
25766_260_F5_2,25
25766_258_F5_1,25
25766_258_F5_2,25
25766_si17_B1_3,25
25766_si17_B1_4,25
25766_si17_B1_5,25
25766_si17_B3_2,25
25766_si17_B3_3,25
25766_si17_B3_5,25
28659_394_B11_2,25
28659_394_B11_3,25
28659_395_B11_2,25
28659_395_B11_3,25
28659_399_B11_1,25
28659_399_B11_4,25
32026_570_F10_1,8
32026_570_F10_2,8
32026_565_F10_1,8
32026_565_F10_2,8
32026_584_F10_2,8
32026_584_F10_3,8
32027_378_A2_1,8
32027_378_A2_2,8
32027_376_A2_1,8
32027_376_A2_2,8
32027_383_A2_1,8
32027_383_A2_2,8
50418_816_E1_1,7
50418_816_E1_2,7
50418_777_E1_2,7
50418_777_E1_3,7
50418_790_E1_1,7
50418_790_E1_2,7
50418_901_D8_1,7
50418_901_D8_2,7
76234_1610_F8_1,7
76234_1610_F8_4,7
76234_1758_B12_2,7
76234_1758_B12_3,7
76234_1756_B12_1,7
76234_1756_B12_2,7
47420_622_D9_2,0
47420_622_D9_4,0
47420_619_D9_1,0
47420_619_D9_2,0
47420_616_D9_1,0
47420_616_D9_2,0
8663_626_D4_1,25 21
8663_626_D4_3,25 21
8663_632_D4_1,25 21
8663_632_D4_2,25 21
8663_633_D4_1,25 21
8663_633_D4_2,25 21
26528_213_G2_1,23
26528_213_G2_2,23
26528_214_G2_1,23
26528_214_G2_2,23
26528_212_G2_1,23
26528_212_G2_2,23
63121_1685_F8_1,25
63121_1685_F8_4,25
63121_1576_F9_1,25
63121_1576_F9_2,25
76162_1608_A10_4,25
76162_1608_A10_5,25
76162_1641_C9_1,25
76162_1641_C9_2,25
76162_1664_A10_2,25
76162_1664_A10_3,25
61682_1319_F10_1,7 0
61682_1319_F10_3,7 0
61682_1153_E3_3,7 0
61682_1153_E3_4,7 0
61682_1118_E3_1,7 0
61682_1118_E3_2,7 0
59085_1186_C8_1,25 21
59085_1186_C8_3,25 21
59085_1734_A10_1,25 21
59085_1734_A10_2,25 21
59085_1200_C8_5,25 21
59085_1200_C8_7,25 21
64289_1227_D12_2,4 3
64289_1227_D12_4,4 3
64289_1269_B9_1,4 3
64289_1269_B9_2,4 3
64289_1271_D12_2,4 3
64289_1271_D12_3,4 3
70710_1430_C6_1,4
70710_1430_C6_3,4
70710_1360_G9_2,4
70710_1360_G9_3,4
70710_1367_G9_1,4
70710_1367_G9_2,4
67651_1368_C3_3,0
67651_1368_C3_4,0
67651_1283_F7_2,0
67651_1283_F7_5,0
67651_1286_F7_4,0
67651_1286_F7_9,0
7413_45_D9_1,2
7413_45_D9_2,2
7413_44_D9_1,2
7413_44_D9_2,2
7413_46_D9_1,2
7413_46_D9_2,2
10107_947_A4_1,25
10107_947_A4_2,25
10107_944_A4_1,25
10107_944_A4_2,25
10107_952_A4_1,25
10107_952_A4_2,25
27130_213_D12_1,22 23
27130_213_D12_2,22 23
27130_214_D12_1,22 23
27130_214_D12_2,22 23
27130_212_D12_1,22 23
27130_212_D12_2,22 23
17530_947_G4_1,19
17530_947_G4_2,19
17530_944_G4_1,19
17530_944_G4_2,19
17530_952_G4_1,19
17530_952_G4_3,19
64967_1246_D10_2,19
64967_1246_D10_3,19
64967_1151_B3_2,19
64967_1151_B3_4,19
64967_1154_B3_1,19
64967_1154_B3_2,19
7981_21_H4_1,25
7981_21_H4_2,25
7981_20_H4_1,25
7981_20_H4_2,25
7981_22_H4_1,25
7981_22_H4_2,25
26727_609_F2_5,21
26727_609_F2_8,21
26727_607_F2_1,21
26727_607_F2_2,21
26727_604_F2_1,21
26727_604_F2_2,21
53721_1334_D5_7,4 0
53721_1334_D5_8,4 0
53721_1773_C10_4,4 0
53721_1773_C10_6,4 0
53721_880_F2_1,4 0
53721_880_F2_3,4 0
842_1293_B3_1,0
842_1293_B3_2,0
842_1161_E9_5,0
842_1161_E9_6,0
842_176_D2_1,0
842_176_D2_2,0
1030_1293_B1_1,0
1030_1293_B1_2,0
1030_1161_F2_1,0
1030_1161_F2_2,0
5456_5_F12_1,0
5456_5_F12_2,0
5456_4_F12_1,0
5456_4_F12_2,0
5456_6_F12_1,0
5456_6_F12_2,0
16334_947_B11_1,0
16334_947_B11_2,0
16334_944_B11_1,0
16334_944_B11_3,0
16334_952_B11_1,0
16334_952_B11_2,0
52382_785_C3_1,0
52382_785_C3_2,0
52382_868_E10_1,0
52382_868_E10_2,0
52382_783_C3_1,0
52382_783_C3_2,0
16538_948_F2_1,5 0
16538_948_F2_2,5 0
16538_943_F2_1,5 0
16538_943_F2_2,5 0
16538_951_F2_1,5 0
16538_951_F2_2,5 0
26306_219_B6_1,5 0
26306_219_B6_2,5 0
26306_220_B6_1,5 0
26306_220_B6_2,5 0
26306_218_B6_1,5 0
26306_218_B6_2,5 0
26306_si19_D11_3,5 0
26306_si19_D11_4,5 0
26306_si19_D12_1,5 0
26306_si19_D12_3,5 0
26309_342_F8_1,5 0
26309_342_F8_2,5 0
26309_303_F8_3,5 0
26309_303_F8_4,5 0
26309_301_F8_1,5 0
26309_301_F8_2,5 0
27406_231_A6_1,4 0
27406_231_A6_2,4 0
27406_232_A6_1,4 0
27406_232_A6_2,4 0
27406_230_A6_1,4 0
27406_230_A6_2,4 0
27406_si19_C1_3,4 0
27406_si19_C1_4,4 0
27406_si19_C1_6,4 0
27406_si19_C3_3,4 0
27406_si19_C3_4,4 0
27406_si19_C3_8,4 0
27417_231_G6_1,4 0
27417_231_G6_2,4 0
27417_232_G6_1,4 0
27417_232_G6_2,4 0
27417_230_G6_1,4 0
27417_230_G6_2,4 0
27452_231_C4_1,4 0
27452_231_C4_2,4 0
27452_232_C4_1,4 0
27452_232_C4_2,4 0
27452_230_C4_1,4 0
27452_230_C4_2,4 0
55300_886_D1_3,7 0
55300_886_D1_8,7 0
55300_881_C9_1,7 0
55300_881_C9_2,7 0
55300_874_C9_1,7 0
55300_874_C9_2,7 0
55300_909_D12_1,7 0
55300_909_D12_2,7 0
50263_1524_E11_1,12 25
50263_1524_E11_3,12 25
50263_1405_F2_1,12 25
50263_1405_F2_3,12 25
50263_1408_F2_1,12 25
50263_1408_F2_3,12 25
27397_231_B6_1,7
27397_231_B6_2,7
27397_232_B6_1,7
27397_232_B6_2,7
27397_230_B6_1,7
27397_230_B6_2,7
2132_63_G5_1,25
2132_63_G5_2,25
2132_62_G5_1,25
2132_62_G5_2,25
41664_487_F1_1,23 3
41664_487_F1_2,23 3
41664_491_F1_1,23 3
41664_491_F1_3,23 3
41664_481_F1_1,23 3
41664_481_F1_2,23 3
41734_571_A9_1,23 3
41734_571_A9_2,23 3
41734_542_A9_1,23 3
41734_542_A9_2,23 3
41734_544_A9_1,23 3
41734_544_A9_2,23 3
39414_523_A9_1,25 6 5
39414_523_A9_4,25 6 5
39414_517_A9_1,25 6 5
39414_517_A9_2,25 6 5
39414_520_A9_2,25 6 5
39414_520_A9_3,25 6 5
41721_813_E6_1,25 6 5
41721_813_E6_2,25 6 5
41721_758_E6_1,25 6 5
41721_758_E6_2,25 6 5
41721_754_E6_3,25 6 5
41721_754_E6_4,25 6 5
41721_684_G5_3,25 6 5
41721_684_G5_4,25 6 5
30694_798_E4_1,6
30694_798_E4_2,6
30694_794_E4_3,6
30694_794_E4_5,6
30694_791_E4_1,6
30694_791_E4_2,6
30695_334_F7_3,6
30695_334_F7_4,6
30695_332_F7_3,6
30695_332_F7_4,6
30695_329_F7_1,6
30695_329_F7_3,6
35015_379_F11_3,5
35015_379_F11_4,5
35015_377_F11_1,5
35015_377_F11_2,5
35015_390_F11_1,5
35015_390_F11_2,5
35015_si21_B4_2,5
35015_si21_B4_3,5
35015_si21_B6_1,5
35015_si21_B6_4,5
58653_975_F1_1,5
58653_975_F1_2,5
58653_980_F1_1,5
58653_980_F1_2,5
58653_976_F1_2,5
58653_976_F1_3,5
67481_1247_F8_6,25 0
67481_1247_F8_7,25 0
67481_1244_F8_2,25 0
67481_1244_F8_3,25 0
67481_1238_D10_3,25 0
67481_1238_D10_4,25 0
44910_814_H9_1,25 0
44910_814_H9_2,25 0
44910_759_H9_1,25 0
44910_759_H9_2,25 0
44910_755_H9_1,25 0
44910_755_H9_2,25 0
44910_680_C9_1,25 0
44910_680_C9_2,25 0
57550_1208_C9_2,12
57550_1208_C9_3,12
57550_1014_F7_1,12
57550_1014_F7_2,12
57550_1010_F7_2,12
57550_1010_F7_3,12
46715_807_G3_2,25
46715_807_G3_3,25
46715_762_H5_1,25
46715_762_H5_2,25
46715_846_G3_4,25
46715_846_G3_5,25
58541_1356_A10_1,25 0
58541_1356_A10_2,25 0
58541_1335_G4_1,25 0
58541_1335_G4_2,25 0
58541_1352_G4_1,25 0
58541_1352_G4_2,25 0
41710_560_G7_3,25 0 21
41710_560_G7_4,25 0 21
41710_551_G7_1,25 0 21
41710_551_G7_2,25 0 21
41710_554_G7_1,25 0 21
41710_554_G7_2,25 0 21
41796_472_C5_1,25 0 21
41796_472_C5_2,25 0 21
41796_476_C5_5,25 0 21
41796_476_C5_6,25 0 21
41796_469_C5_1,25 0 21
41796_469_C5_2,25 0 21
31801_374_H6_1,25 6
31801_374_H6_2,25 6
31801_371_H6_1,25 6
31801_371_H6_2,25 6
31801_372_H6_1,25 6
31801_372_H6_2,25 6
58220_1029_G9_2,25
58220_1029_G9_3,25
58220_1772_E2_2,25
58220_1772_E2_3,25
58220_1009_G9_2,25
58220_1009_G9_3,25
17888_150_D7_1,13 2
17888_150_D7_2,13 2
17888_1417_H7_3,13 2
17888_1417_H7_4,13 2
17888_151_D7_1,13 2
17888_151_D7_2,13 2
47166_733_C10_1,12
47166_733_C10_3,12
47166_721_C10_4,12
47166_721_C10_5,12
47166_727_C10_2,12
47166_727_C10_3,12
47166_685_G10_3,12
47166_685_G10_5,12
26511_918_H10_1,25 15
26511_918_H10_2,25 15
26511_505_C10_1,25 15
26511_505_C10_5,25 15
26511_508_C10_1,25 15
26511_508_C10_5,25 15
5935_110_D2_1,25
5935_110_D2_2,25
5935_111_D2_1,25
5935_111_D2_2,25
5935_159_D2_1,25
5935_159_D2_2,25
41269_1770_B5_1,16 11 21
41269_1770_B5_4,16 11 21
67191_1258_C11_2,23
67191_1258_C11_4,23
67191_1294_D11_1,23
67191_1294_D11_2,23
67191_1249_C11_2,23
67191_1249_C11_4,23
54974_1559_D5_2,21
54974_1559_D5_5,21
3803_624_H4_1,0
3803_624_H4_2,0
3803_630_H4_1,0
3803_630_H4_2,0
3803_628_H4_2,0
3803_628_H4_3,0
19150_116_C3_1,0
19150_116_C3_2,0
19150_117_C3_1,0
19150_117_C3_2,0
19150_115_C3_1,0
19150_115_C3_2,0
30490_296_A8_2,7
30490_296_A8_1,7
30490_297_A8_1,7
30490_297_A8_2,7
30490_295_A8_2,7
30490_295_A8_1,7
2550_1030_B12_2,7
2550_1030_B12_3,7
2550_28_G4_1,7
2550_28_G4_2,7
43874_1775_D5_9_cr595296e66d012,21
43874_1775_D5_13_cr595296e66de5c,21
43874_1281_F8_1,21
43874_1281_F8_2,21
43874_1313_F8_1,21
43874_1313_F8_2,21
8482_1682_F4_1,21
8482_1682_F4_2,21
2967_1396_A1_1,25
2967_1396_A1_8,25
2967_35_F5_1,25
2967_35_F5_2,25
2967_37_F5_1,25
2967_37_F5_2,25
55213_1253_D2_1,3
55213_1253_D2_2,3
55213_1060_G1_2,3
55213_1060_G1_3,3
55213_1105_G1_1,3
55213_1105_G1_2,3
53564_1303_G2_8,12 21
53564_1303_G2_9,12 21
53564_1368_G7_4,12 21
53564_1368_G7_7,12 21
53564_1753_G2_13_cr57f3cec986dd8,12 21
53564_1753_G2_18_cr57f3ced21d7c2,12 21
53573_1512_A2_2,5 2
53573_1512_A2_3,5 2
53573_1494_E5_1,5 2
53573_1494_E5_2,5 2
53573_1504_A2_1,5 2
53573_1504_A2_2,5 2
18370_623_H11_3,25
18370_623_H11_4,25
18370_620_H11_1,25
18370_620_H11_2,25
18370_627_H11_1,25
18370_627_H11_2,25
27971_299_E11_1,25
27971_299_E11_2,25
27971_300_E11_1,25
27971_300_E11_3,25
27971_298_E11_1,25
27971_298_E11_2,25
27231_1042_C3_3,27
27231_1042_C3_4,27
27231_1161_C8_1,27
27231_1161_C8_3,27
17963_1219_G7_2,23
17963_1219_G7_3,23
17963_1189_G7_1,23
17963_1189_G7_2,23
25763_602_F7_1,0
25763_602_F7_2,0
25763_583_F7_1,0
25763_583_F7_2,0
25763_598_F7_1,0
25763_598_F7_2,0
36340_563_D4_1,23 0
36340_563_D4_2,23 0
36340_566_D4_1,23 0
36340_566_D4_2,23 0
36341_434_D12_2,23 0
36341_434_D12_4,23 0
36341_453_D12_1,23 0
36341_453_D12_2,23 0
36341_450_D12_1,23 0
36341_450_D12_2,23 0
55706_881_E12_4,7 5
55706_881_E12_5,7 5
55706_874_E12_1,7 5
55706_874_E12_2,7 5
55706_879_F10_2,7 5
55706_879_F10_4,7 5
12583_103_E4_1,14
12583_103_E4_2,14
12583_104_E4_1,14
12583_104_E4_2,14
12583_102_E4_1,14
12583_102_E4_2,14
25731_286_B7_1,25
25731_286_B7_2,25
25731_284_B7_2,25
25731_284_B7_1,25
17704_620_F11_1,21
17704_620_F11_2,21
17704_627_F11_1,21
17704_627_F11_2,21
26292_1729_B1_2,19
26292_1729_B1_3,19
26292_1761_D1_2,19
26292_1761_D1_3,19
26292_241_B10_1,19
26292_241_B10_2,19
55414_1475_A4_2,19
55414_1475_A4_4,19
55414_1405_C9_2,19
55414_1405_C9_3,19
22085_621_G10_1,4
22085_621_G10_2,4
22085_615_G10_1,4
22085_615_G10_2,4
22085_612_G10_1,4
22085_612_G10_2,4
51251_786_G7_1,4
51251_786_G7_2,4
51251_781_G7_1,4
51251_781_G7_2,4
51251_822_E12_1,4
51251_822_E12_3,4
51251_902_A1_2,4
51251_902_A1_3,4
27209_290_E6_1,25 0 21
27209_290_E6_2,25 0 21
27209_251_E6_1,25 0 21
27209_249_E6_2,25 0 21
27209_249_E6_1,25 0 21
56716_1475_C4_1,6
56716_1475_C4_2,6
56716_1373_H1_1,6
56716_1373_H1_3,6
56716_1377_H1_1,6
56716_1377_H1_2,6
35900_440_D1_1,0
35900_440_D1_2,0
35900_433_D1_1,0
35900_433_D1_2,0
35900_428_D1_1,0
35900_428_D1_2,0
5911_1411_C1_1,0 21
5911_1411_C1_7,0 21
5911_79_A11_1,0 21
5911_79_A11_2,0 21
64014_1139_F10_3,7 0
64014_1139_F10_4,7 0
64014_1192_D2_2,7 0
64014_1192_D2_3,7 0
64934_1230_H3_1,5 0
64934_1230_H3_2,5 0
64934_1151_C5_1,5 0
64934_1151_C5_2,5 0
64934_1154_C5_1,5 0
64934_1154_C5_2,5 0
25922_240_B12_1,6
25922_240_B12_2,6
25922_241_B12_1,6
25922_241_B12_2,6
25922_239_B12_1,6
25922_239_B12_2,6
53786_823_B9_1,0
53786_823_B9_2,0
53786_965_E11_1,0
53786_965_E11_2,0
53786_833_E11_1,0
53786_833_E11_2,0
53786_904_G12_4,0
53786_904_G12_5,0
15794_128_E9_1,6
15794_128_E9_2,6
15794_1743_H4_18_cr57ff7a365bc9d,6
15794_1743_H4_27_cr5809d674e701d,6
15794_129_E9_1,6
15794_129_E9_2,6
37299_626_H3_2,21
37299_626_H3_6,21
37299_632_H3_2,21
37299_632_H3_3,21
37299_633_H3_4,21
37299_633_H3_6,21
54719_918_B2_2,21
54719_918_B2_3,21
54719_878_C11_1,21
54719_878_C11_2,21
54719_873_C11_1,21
54719_873_C11_5,21
27540_1293_D1_1,7
27540_1293_D1_2,7
27540_1789_G12_1_cr59549927dd49e,7
27540_1789_G12_16_cr59549927dd452,7
27540_365_D1_1,7
27540_365_D1_2,7
27541_1763_H3_4,7
27541_1763_H3_6,7
27541_546_H7_1,7
27541_546_H7_2,7
11952_89_G9_1,25
11952_89_G9_2,25
39853_814_F4_2,7 5 0
39853_814_F4_4,7 5 0
39853_759_F4_4,7 5 0
39853_759_F4_6,7 5 0
39853_755_F4_1,7 5 0
39853_755_F4_2,7 5 0
39853_690_H5_1,7 5 0
39853_690_H5_2,7 5 0
61470_1080_F4_1,7 5 0
61470_1080_F4_2,7 5 0
61470_1176_B6_1,7 5 0
61470_1176_B6_4,7 5 0
61470_1102_F4_1,7 5 0
61470_1102_F4_2,7 5 0
3892_80_D8_1,6 7
3892_80_D8_2,6 7
3892_1596_B7_1,6 7
3892_1596_B7_2,6 7
57924_1246_E2_1,2
57924_1246_E2_2,2
57924_980_A11_1,2
57924_980_A11_3,2
57924_976_A11_1,2
57924_976_A11_4,2
26273_602_H6_1,25 21
26273_602_H6_2,25 21
26273_598_H6_1,25 21
26273_598_H6_2,25 21
42550_527_E4_1,25 0 21
42550_527_E4_2,25 0 21
42550_1509_A5_5,25 0 21
42550_1509_A5_6,25 0 21
42550_529_E4_1,25 0 21
42550_529_E4_2,25 0 21
61029_1493_D4_1,5 0
61029_1493_D4_2,5 0
61029_1487_C11_1,5 0
61029_1487_C11_2,5 0
61029_1497_D4_1,5 0
61029_1497_D4_2,5 0
64146_1223_D6_1,25 0
64146_1223_D6_3,25 0
64146_1269_A4_1,25 0
64146_1269_A4_2,25 0
64146_1193_D6_4,25 0
64146_1193_D6_5,25 0
19678_234_G1_1,25
19678_234_G1_2,25
19678_235_G1_1,25
19678_235_G1_2,25
19678_535_G1_1,25
19678_535_G1_2,25
26817_240_F12_1,25 21
26817_240_F12_2,25 21
26817_1124_E3_1,25 21
26817_1124_E3_2,25 21
26817_241_F12_1,25 21
26817_241_F12_2,25 21
35050_378_A9_1,25 2
35050_378_A9_2,25 2
35050_376_A9_1,25 2
35050_376_A9_2,25 2
35050_383_A9_1,25 2
35050_383_A9_2,25 2
34729_373_A8_1,25 4
34729_373_A8_2,25 4
34729_366_A8_1,25 4
34729_366_A8_2,25 4
49138_823_F3_2,0
49138_823_F3_3,0
49138_753_G12_1,0
49138_753_G12_2,0
49138_739_G12_1,0
49138_739_G12_3,0
54196_1041_H7_2,0
54196_1041_H7_3,0
54196_996_H7_1,0
54196_996_H7_2,0
13569_1168_A6_1,0
13569_1168_A6_2,0
13569_1257_A6_2,0
13569_1257_A6_3,0
44070_1442_H2_2,25
44070_1442_H2_3,25
44070_1372_F8_1,25
44070_1372_F8_2,25
44070_1370_F8_1,25
44070_1370_F8_2,25
55872_1027_B1_1,12 22 21
55872_1027_B1_4,12 22 21
55872_883_F11_1,12 22 21
55872_883_F11_2,12 22 21
55872_933_C10_1,12 22 21
55872_933_C10_4,12 22 21
69179_1337_G10_1,1
69179_1337_G10_2,1
69179_1430_G1_1,1
69179_1430_G1_2,1
69179_1338_G10_1,1
69179_1338_G10_3,1
29543_511_H4_2,0
29543_511_H4_3,0
29543_497_H4_2,0
29543_497_H4_3,0
29543_507_H4_1,0
29543_507_H4_2,0
29308_326_A12_1,25 0 21
29308_326_A12_2,25 0 21
29308_321_A12_3,25 0 21
29308_321_A12_4,25 0 21
29308_323_A12_2,25 0 21
29308_323_A12_3,25 0 21
1813_30_A3_1,22 25 0 21
1813_30_A3_2,22 25 0 21
1813_29_A3_1,22 25 0 21
1813_29_A3_2,22 25 0 21
1813_31_A3_1,22 25 0 21
1813_31_A3_2,22 25 0 21
9228_921_D2_1,22 25 0 21
9228_921_D2_2,22 25 0 21
9228_931_D2_1,22 25 0 21
9228_931_D2_2,22 25 0 21
9228_923_D2_2,22 25 0 21
9228_923_D2_4,22 25 0 21
70714_1720_H3_3_cr58051e5d41bca,22 25 0 21
70714_1720_H3_13_cr58051ec0db1a9,22 25 0 21
70714_1346_F6_1,22 25 0 21
70714_1346_F6_2,22 25 0 21
70714_1351_F6_1,22 25 0 21
70714_1351_F6_2,22 25 0 21
67348_1279_E5_5,25 18 5 0
67348_1279_E5_6,25 18 5 0
67348_1754_F5_12_cr57f3e8db1dd5d,25 18 5 0
67348_1754_F5_18_cr57f3e8e3bb370,25 18 5 0
67348_1237_F5_1,25 18 5 0
67348_1237_F5_6,25 18 5 0
71538_1533_C10_3,25 18 5 0
71538_1533_C10_4,25 18 5 0
71538_1371_E10_1,25 18 5 0
71538_1371_E10_4,25 18 5 0
57580_1005_C6_1,19 0
57580_1005_C6_2,19 0
57580_1592_E4_2,19 0
57580_1592_E4_3,19 0
57580_1015_C6_2,19 0
57580_1015_C6_3,19 0
4798_80_F9_1,25
4798_80_F9_2,25
4798_81_F9_1,25
4798_81_F9_2,25
4798_79_F9_1,25
4798_79_F9_2,25
46917_812_D5_2,23 3
46917_812_D5_3,23 3
46917_715_D5_1,23 3
46917_715_D5_2,23 3
46917_725_D5_2,23 3
46917_725_D5_3,23 3
62200_1127_D11_1,23 3
62200_1127_D11_2,23 3
62200_1104_D11_1,23 3
62200_1104_D11_3,23 3
62200_1238_D4_2,23 3
62200_1238_D4_4,23 3
29718_296_F12_2,25 0
29718_296_F12_1,25 0
29718_297_F12_1,25 0
29718_297_F12_2,25 0
29718_295_F12_2,25 0
29718_295_F12_1,25 0
33868_971_F11_2,25 0
33868_971_F11_3,25 0
33868_932_F11_1,25 0
33868_932_F11_2,25 0
33868_924_F11_1,25 0
33868_924_F11_2,25 0
7979_21_G2_1,25 2
7979_21_G2_2,25 2
7979_20_G2_1,25 2
7979_20_G2_2,25 2
7979_22_G2_1,25 2
7979_22_G2_2,25 2
35917_1129_F9_2,25 0
35917_1129_F9_3,25 0
35917_574_D8_1,25 0
35917_574_D8_2,25 0
35917_580_D8_1,25 0
35917_580_D8_2,25 0
35918_434_C5_4,25 0
35918_434_C5_5,25 0
35918_450_C5_1,25 0
35918_450_C5_3,25 0
41091_560_C6_3,25
41091_560_C6_4,25
41091_551_C6_1,25
41091_551_C6_2,25
