Id,Target
49449_688_H10_2,23
6672_9_G8_2,23 5
14745_123_C1_2,23 0
46717_739_F6_3,6
3456_159_F11_1,25 2
52909_835_G1_2,7 0
74630_1486_C8_1,11 0
39864_520_H6_2,19 3
31847_1314_B4_2,1
52185_987_E6_2,2
63990_1192_A2_1,25
44150_692_E7_1,12 25 11
436_50_F6_1,25
19366_242_G5_1,25 7
26915_300_B6_4,0
7575_17_B10_2,25 21
27766_279_C11_1,25
42370_470_C3_1,25 0 21
69383_1519_C12_5,6
1535_59_H4_1,7 0
21578_193_G1_2,25 0
13333_104_G10_2,2
36899_683_H6_5,25 0
52651_965_A10_2,25
6700_18_F9_1,19 25 11
23605_1132_D5_3,5
40841_1496_G1_1,6
58252_1772_E9_6,5
49943_747_E9_1,0
48559_733_G11_4,22 7
22442_656_E7_4,21
38503_1130_A3_2,7 5 0
12896_99_E11_1,0
72213_1403_G11_2,21
35060_371_F1_2,2
9603_921_D6_3,25 0
12777_97_A5_1,0
12265_613_F6_1,5
47162_779_F11_1,1 0
25306_395_B8_3,0
43062_467_A7_2,1
47252_771_F7_3,25 6 3
7639_75_E2_1,25 0 21
48470_810_D10_2,5
54197_856_D5_1,6
38305_1610_F10_2,7
21452_1139_E3_3,0
17893_155_H5_2,2
53920_1791_D4_3,21
67925_1446_H9_3,12 25 7
4293_659_E2_2,25 1
49235_716_E10_1,25
49471_1493_F10_1,21
21921_236_F2_2,25
5809_7_G4_1,7
72387_1668_F5_1,25 0
45696_562_C10_2,22 21
54971_862_A7_2,5 0
54108_877_B9_1,7
32103_849_F1_1,25 1
69824_1595_C6_1,22 25 5 21
59635_1502_B8_1,25
62394_1106_H8_1,23
49311_1524_G9_2,6
50111_1445_F11_3,7
14466_118_H4_1,25 11 21
35693_608_F9_1,4 0
35824_398_H3_1,19 25
48087_695_C12_2,2
59449_1070_E12_1,23 0
68456_1288_E11_2,0
34625_379_E7_1,0
28863_297_B11_1,0
38677_582_D1_2,6
21661_1248_C6_3,5 0
76116_1690_F4_6,7
53652_1038_E5_1,12 7
8661_631_A8_2,25 23
22039_1772_F7_1,19 25 18 17
19773_177_H4_2,25
51250_1309_F7_2,6 7
60103_1352_G5_1,0
50740_1235_F1_2,25 0
14059_133_E4_2,6 11
5506_2_D1_2,25 2
18472_152_F6_1,3
28376_249_E8_2,7 0
72692_1395_A3_1,7 2
60251_1082_G3_1,0
49941_694_G3_1,4
64165_1718_H4_18_cr57f3f8d204481,25
21439_535_E10_1,25 0
67595_1734_E11_3,25 6 21
69748_1312_A4_4,19
1405_40_B4_1,23
29241_270_C11_2,25 0
74676_1642_B12_29_cr57bb121361212,23
49473_727_A5_2,14
69356_1520_B4_4,3
35987_265_B3_1,25 0 21
65626_1244_B8_3,5
15460_953_C8_2,25 0
9913_931_D8_1,14
41372_460_E2_2,25 0 21
75592_1616_H11_3,21
18471_199_D12_1,25
21032_235_B8_2,25
29476_505_E5_1,23
13722_612_F3_1,6
23967_239_B1_1,0
19404_614_H6_2,25
41365_490_F10_2,3
3815_630_F6_1,25
38944_435_F10_1,2
6232_8_H6_2,0
1586_51_G11_1,22 2
755_54_D8_1,25 21
20344_190_B11_2,0
40763_477_A11_2,0
74004_1469_G7_6,5
59965_1043_C9_2,0
24251_364_H9_1,25 23 1 0
3647_21_C11_1,19 25 2
42677_547_G12_1,25
53163_1688_E6_19_cr57f3f0fa64b3c,25
53556_1441_F6_1,3
1311_27_G5_1,2
28791_si31_H9_3,0
63742_1178_A12_2,25 5 2
42388_900_B4_1,0
65606_1393_F11_1,0
54080_869_F3_1,26 25
39370_563_C12_1,14
15457_948_H11_1,0
24338_395_C8_3,25
3221_91_C11_1,25 2
31061_1372_F9_4,25
66901_1237_A8_6,0
4153_1671_B7_4,21
28497_251_A9_1,13 21
72473_1440_E6_6,2
38585_1125_B7_3,19
1494_1042_C5_6,21
52630_1560_D3_2,25 4
44850_580_C1_1,0
57434_1446_C8_5,25 13
42746_529_A3_1,19 25
73637_1541_D7_5,25 0
10890_992_D8_2,25
47390_1560_D2_3,2
9561_968_E1_1,25 21
39186_547_E12_2,25
55878_881_D12_1,25 6
41178_534_G8_2,19 14
35529_590_G8_1,25 0
24657_1717_H4_17_cr57f50ba6daa7e,21
48067_824_D10_3,25 0
65352_1288_G3_2,24
28276_286_A11_5,12 2 21
5999_62_D11_1,25 0
54474_867_H7_2,4
44850_574_C1_2,0
22904_248_C12_1,8
36243_1529_E5_2,23
38800_789_D12_1,5 0
45760_si27_A3_8,25
30924_380_G12_1,0
57564_1130_G5_1,0
10464_991_D3_5,22 7 4 21
15460_945_C8_3,25 0
687_171_F9_1,25 0
28294_1449_G2_4,5
55549_909_A7_2,2
31345_697_H8_1,21
36475_434_B9_6,21
53558_984_F8_1,25
22134_189_B4_1,0
18671_1271_F2_2,25 0
18071_205_H4_1,25 21
50120_896_F8_1,25
55806_926_C12_1,2
29043_1061_B4_2,0
47483_987_H2_1,25 0
24373_si30_B4_4,0
53050_1061_A3_1,0
65332_1518_E3_1,7
16702_1395_G8_1,25 21
54047_856_A6_2,25
3473_4_H7_2,23 3
60227_1117_E2_5,26 25 18
31565_776_G10_1,25 9 10
31369_373_H5_1,25
3280_32_C11_1,23
50302_837_B1_3,25 1 0
49670_757_G7_3,25
41101_474_B9_1,23
23691_285_H4_1,0
60972_1103_D10_1,8
59914_1011_H11_2,25 23
45034_880_E5_3,2 25
51773_757_B1_1,0
40610_759_D2_2,7
27589_1033_F1_6,0
74653_1595_E7_2,21
56301_1050_C3_4,4
26545_240_D12_1,25 0
48002_695_F9_2,25 0
62602_1159_H11_2,20 0
45119_528_A8_1,23
11286_108_E11_1,4
36685_1585_B11_4,5
50661_761_C11_1,25
3384_34_B2_2,25
50275_si3_D1_8,4
57283_1144_C5_1,0
53688_840_F3_2,25 0
52351_926_C1_2,25 23
19601_242_E5_2,25 0
52106_806_G10_1,5 0
11224_108_C10_1,25 7 2
12718_99_H2_2,0
56416_1401_A1_1,25 7
11332_202_G2_2,7
56994_972_B9_1,25
29604_295_H5_2,25
48712_762_C11_1,23
27163_si12_E4_2,2
46112_978_G6_1,25 0
36774_406_D7_2,0
38710_570_H9_2,0
30136_1354_D6_5,0
17389_145_E7_1,25
78322_1706_F8_33,23
21878_190_D3_1,0
38508_449_C7_1,25 21
20076_221_D8_1,0
1520_3_G7_2,23
50678_757_H11_2,0
14461_120_E7_1,25 0 21
31063_587_H8_2,25
31530_332_G3_2,5 0
30304_372_C6_2,19 25 0
45120_747_C7_9,25 0 21
66194_1296_C10_3,2
3077_53_G1_1,0
9656_69_A8_2,12 25 0
24176_1281_A12_4,25 2
1672_32_A3_2,21
35111_630_G12_1,5 0
28396_220_D12_2,25
63337_1637_F1_33,0 21
29136_402_E3_1,25 21
74371_1688_A12_22_cr57f3f3cc6ad9a,4 21
48742_723_H10_2,25 0
64649_1230_D1_1,0
39158_494_B12_2,25 21
42842_1213_A1_1,21
44122_545_F3_2,25 0
40706_1610_H5_1,24
42462_1126_D1_2,19 25 4
29903_1441_A5_5,25 23
43779_487_F6_2,25 0
27261_1176_G4_2,25 2
22481_268_D9_1,23 0
51179_882_F6_1,25 13
58346_997_E8_2,22 4
27985_1525_A1_3,1 2
17888_151_D7_1,13 2
21882_191_C3_2,25
43633_498_F6_3,23 0
27464_219_C5_1,25
38971_521_E7_1,25 0
28831_281_F8_2,25
36871_448_F12_2,25 21
41117_477_G12_1,2
4776_69_E2_2,0
3808_628_F5_2,0
68429_1335_C10_2,16 0
41470_1142_G6_8,16 25 0
5985_1124_A11_2,6
64001_1132_E9_1,7
22787_197_B8_1,23 0
66262_1235_H9_3,25 5 0
7234_15_B9_1,21
29206_941_C7_3,0
44933_565_D2_1,22
49484_790_A8_1,5 0
49810_704_E12_2,25
27555_218_D10_2,5 0
7884_91_G6_1,25 0
20044_si21_E8_2,0
46796_699_C11_5,0
43523_516_D7_2,25 0
39378_1042_E10_2,7 23
54476_861_D1_2,25
43275_1002_G1_1,0
51925_1213_E2_3,0
30383_si14_G3_4,25 0
55246_1150_A5_1,25 21
48841_735_A8_3,19
42976_771_C5_6,2
6287_7_A2_1,25 21
39814_451_G6_1,12 25
62167_1191_G4_1,25 7
45597_1003_F7_2,19 25 21
51147_821_C3_1,12 23
10246_923_E10_3,25 0
50100_1652_F4_2,0
61837_1245_B7_1,7
36548_412_D5_1,7 0
36646_523_D5_2,6
30088_402_G8_1,7 0
35648_1787_H3_3_cr5968c2d7bc67f,5 0
56090_1144_B2_4,21
8758_100_A4_1,0
13065_653_C2_2,7
38091_428_B12_2,23 1
38705_633_B1_1,23
8094_631_E7_1,25 0
24223_263_A6_2,25 2 21
26074_278_C8_2,25 14 0
29897_1435_A3_1,5
25941_395_G8_4,4
12783_99_B8_1,22
1176_40_E3_1,0
20459_1232_D4_3,23
49949_829_F8_3,25
44610_545_D6_2,25 13 7 2
7185_1158_E6_2,0
31526_329_G12_2,3
44787_522_C12_2,25
67966_1288_C5_1,19 25 0
44130_551_C2_1,0
38783_451_F2_2,21
71152_1525_A10_4,21
64255_1520_C3_1,3
5665_1773_E11_7,25 12
45444_559_D8_1,0
20728_221_G9_1,23
21166_1264_G3_1,0
17998_143_D7_1,3 0
36694_406_H9_1,25
57614_983_A8_2,25
24407_226_F4_1,2
69806_1361_E9_2,23
50569_771_F12_3,0
20381_191_H11_1,23
27243_1130_G4_3,7
21603_189_E4_2,22 25
28722_256_F12_3,25 4
65565_1586_F12_3,23
41741_557_G6_1,25
28564_505_G2_1,22 0 21
40174_418_F7_2,25 4
45760_1137_A6_2,25
55695_907_F12_2,2
27114_505_A11_1,22 7
19473_234_A2_1,25
35147_566_E11_1,25 21
17578_140_H6_2,25
4210_666_C1_2,2
38786_412_C3_1,14
67487_1286_A7_1,23
73022_1410_A9_3,23 0
47869_884_C6_2,2
58434_1505_B7_1,0
36682_813_C4_2,25
30783_1542_C1_3,21
72083_1503_B7_1,7
72220_1476_H5_5,22 21
60977_1368_C2_5,25 0
24794_196_F10_1,25 2
38325_579_C4_2,25 0
56941_1150_E5_2,21
44882_528_F7_4,19
28746_1178_F7_1,19
54116_927_B12_2,0
22141_188_H9_1,25
21603_190_E4_1,22 25
8781_18_E12_1,0
36548_471_D5_3,7 0
52406_767_E4_2,25 5 0
27520_279_D10_1,0
37577_520_F4_3,25 4
65463_1202_D12_4,7 0
38736_1027_F9_4,3
5100_639_D5_2,25 21
57980_991_F5_2,4
24238_181_F11_2,0
45415_516_H10_2,19 25
24177_508_E9_3,13
54434_903_G7_1,0
16669_164_H6_2,22 0 21
21085_192_E12_2,25 21
46404_1377_A6_1,21
35848_381_E9_1,2
56523_920_B8_2,2
24645_1585_G9_5,7
5442_1698_H1_1,25 18
27978_259_A11_2,14 0
65676_1519_C8_2,22 2
14600_118_A12_2,23
5456_4_F12_1,0
42149_429_G3_1,23 0
6313_7_D1_1,0
62949_1515_H3_2,25
26107_240_G12_1,25 0
40542_391_E1_2,25 0 21
14840_121_E5_1,7 18
42738_799_G10_2,25
42889_547_F7_1,25 0
48810_775_E7_1,25
40157_412_B9_2,25
52968_880_C11_1,21
42689_473_F7_4,25
39761_539_H2_1,25
40385_520_F7_4,25 7 2
73022_1407_A9_3,23 0
9449_1020_E2_1,21
50722_964_E10_3,2
32031_680_B9_1,25
27035_285_H8_1,25 0
64807_1186_A4_5,21
73972_1568_E10_1,0
74409_1462_H3_4,7 17
815_50_A9_1,0
21676_299_D4_1,25 0
22071_615_B10_2,7
1171_52_G10_2,25 18
41302_603_D9_4,25 21
3038_54_A1_2,0
40845_416_B12_2,25
63230_1238_D7_5,0
53585_906_B1_2,25 23 2
48671_716_D7_1,25 0
22534_180_B10_1,23
29642_273_D8_1,25
54267_869_D11_2,25 2
41497_493_C5_3,25
60316_1018_C12_1,23
27270_254_H10_2,25 3
52052_808_H6_1,7 0
46234_1048_E11_4,7
73074_1411_H8_2,2
48722_1021_C9_1,0
31627_1661_E9_1,25
36662_436_F2_4,0
8094_625_E7_2,25 0
66648_1414_F7_3,19
69291_1354_D12_2,7
2569_4_D1_2,21
27175_213_E11_1,0
17455_651_D12_1,7
61399_1143_H8_1,25 0
12443_617_D6_3,12 13 21
4119_14_B1_1,25 21
63793_1326_D10_3,7
38468_836_F12_1,25 0 21
42642_641_B12_1,19
31206_409_D7_2,25 21
36760_1681_C6_9,6
47498_778_F12_3,2
35804_390_H1_1,22 25 21
48070_695_E11_2,4 0
64033_1139_B11_1,0
61934_1276_D12_3,5 0
66654_1407_C1_3,19
26709_230_E1_2,12 25 21
64156_1418_E6_3,2
40468_1541_A4_2,21
5017_615_G1_2,0
64312_1232_B7_1,22 0 21 27
57961_1061_F10_2,25
69513_1354_B10_6,2
75237_1605_B8_2,22
10992_1364_C8_1,0
44869_1050_F10_1,25 0
59695_1339_D3_3,1 2
23211_192_B8_1,23
76187_1672_C9_33,25 21
6564_15_A2_1,25 21
29273_296_G6_2,0
51067_1027_B12_8,25 0
13388_157_B2_2,25 23
59515_1076_B12_2,7
5427_639_D9_5,0
35215_372_D1_1,0 21
9130_49_G5_2,25 18
31677_1742_C2_17_cr58048fc88d932,12 21
46118_1259_E6_1,5 0
63742_1132_D10_1,25 5 2
53557_826_H11_1,19 3
54304_877_H3_2,25
15514_161_B7_1,23
46705_739_E10_2,23 21
18192_149_A6_2,22 2
76122_1687_D3_2,25
41833_1610_E1_4,25
76406_1712_B10_32,6 0
47183_619_G7_2,25
5142_1584_E9_1,25 0
55675_907_F11_2,0
5799_41_D7_2,25 0
6148_36_G6_2,25 0
67765_1369_G8_3,7 5 0
20427_191_G11_2,2
6371_91_D5_1,0
39761_534_H2_1,25
37844_599_H2_3,25 3 0
28954_301_E1_2,0
2024_60_H5_1,24 21
31144_333_F2_1,25 4
1664_59_G9_2,5
57058_983_B2_2,12 0
21051_1401_H10_2,25 11
46129_723_F7_1,0
29424_602_G5_3,0
11498_636_F2_1,25 7 21
63157_1265_H2_4,0
41644_469_B6_1,25 11
50530_777_F9_1,25 0 21
566_24_A4_1,2
63553_1139_C2_2,25 23
47634_1372_E11_1,25 1
42858_732_C4_2,0
7413_45_D9_2,2
58120_991_H11_1,4 0
34746_397_G11_1,0 16
28922_602_A10_4,5
29043_1004_C9_5,0
35938_471_C4_1,25
39149_726_H1_1,19 25
45946_1101_G3_1,25 0
31619_si10_E3_5,0
43040_725_H2_1,0
62115_1246_B8_2,0
42043_537_A8_1,25
52376_779_A5_8,6
19545_185_F6_1,23
37218_630_C4_2,25
45445_1177_G4_2,0
30052_si10_G9_7,25
20961_189_A10_2,23
53296_802_A1_2,5
3261_62_D3_1,5
61662_1118_B8_3,23
48137_742_F6_5,7 2
49973_775_A3_1,0
4135_31_G1_2,25 0
41752_489_E11_1,25 2
78340_1757_F2_5,6
38149_426_C6_1,25 14 21
74192_1714_G1_2,1
58115_1029_E4_2,7
49857_1019_E8_2,25
12814_136_E6_1,25 0
71740_1419_B4_1,0
49327_682_F11_2,0
34684_428_B4_2,25 0
31166_334_D6_3,0
41021_480_C8_2,0
40825_494_D9_2,25 3
42562_532_G5_3,2
43383_510_B6_7,25 21
39223_474_D7_1,25 0
47193_685_D10_1,25
14059_133_E4_1,6 11
44074_582_F10_1,0
58451_1762_H6_4,25 7 2
44795_522_A11_2,25 1 21
10120_101_G11_2,0
34600_383_D2_1,25 6 5 2
75001_1518_F4_1,23
29568_275_F8_2,25 5 1
36365_455_E5_1,23 0
38535_680_H6_2,23
6756_7_B3_1,25 0
7458_46_E4_2,25 7 21
71298_1378_F1_3,25 0
24338_394_C8_2,25
62294_1310_F9_1,25 0
37390_633_C2_1,0
21684_187_E4_2,25
35907_410_G8_2,4 0
4198_56_E10_1,0
43979_562_D5_1,14
45652_1452_B3_2,3
12716_97_G2_2,7 0
58157_1149_E2_2,0
50627_769_E10_2,12
25729_1591_B1_2,25 0
69820_1520_D1_1,0
39398_427_A12_2,23 21
43111_468_E9_2,25 21
25690_256_F2_1,1 0
63958_1247_E3_1,2
23893_236_F11_1,0
35216_941_B7_2,0 21
24229_181_D11_2,25
30510_1454_F6_3,0 21
30875_696_C3_3,25 21
45943_692_D10_1,0
16583_164_B5_2,25
4374_663_H9_5,25 0
30194_742_D10_3,25
17322_138_B12_1,8
41420_542_E5_2,25
48325_837_G10_2,0
18169_178_C1_1,0
39620_1101_A3_2,23
21865_190_E2_2,25
64236_1152_F7_2,0
3815_624_F6_1,25
31219_330_H2_2,2
47097_749_G3_2,25
44329_918_F10_2,7
62163_1191_F4_2,5 0
30886_372_H7_2,25
50546_si21_D1_4,1
12672_120_D3_1,0
64305_1663_D2_2,11
54664_881_A4_1,24 25
30981_398_H5_1,16 25 14
23863_399_A7_1,14 2
44190_551_D1_1,5 0
20119_535_A9_1,0
40353_417_F11_2,25 7 0 21
53363_831_F4_2,25
72536_1414_H8_1,6 0
63136_1528_C8_2,0
4112_16_B2_2,0
27339_604_D11_2,7
58974_1020_D10_2,25 0
41159_510_G8_1,19 25 21
25770_si27_G3_9,23
5809_8_G4_2,7
6960_42_D8_1,25 0
63835_1231_G10_2,20
38236_431_G11_1,25
27135_607_H9_1,8
38947_537_E10_3,25 21
15055_123_B11_1,0
25951_602_C7_3,23
19907_248_H4_1,5 0
50992_722_F10_1,25 7
24076_239_C1_2,25 7 0
65827_1416_E2_2,4 0
5753_11_H7_2,25
6240_5_E5_1,0
49022_1336_G3_1,25 5
30947_396_E10_1,23
30155_402_E6_1,25 21
44364_964_D1_1,0
37362_441_G1_2,0
70174_1335_E11_1,16 25
59577_1171_D11_3,21
53379_819_C3_2,25 0
16800_164_F11_1,25
55463_1363_B1_2,23 2
75271_1565_A4_2,5
60033_1013_B12_3,1 0
66313_1320_D4_1,20 23 0
64304_1156_F6_2,0
76317_1694_D1_18_cr57ce88bdac775,25 4
52757_1472_A10_9,25 0
41597_1788_A2_33,13
64554_1789_E6_28_cr598aeb34d84b3,0
67108_1470_G6_4,0
39534_465_H11_5,25 23 21
42411_472_G8_2,25 0
18531_116_D1_1,0
1864_27_D4_1,25
11165_88_D2_1,25 2
4631_68_D2_2,25 0
59653_1184_H10_4,25 0
26728_609_G6_1,2
35856_393_C7_1,25 23
6881_346_B12_3,25 14
51024_876_D9_1,2
2018_1404_E1_2,7
26815_220_D7_1,25 0
11029_108_E5_2,23
42389_1721_G10_23_cr57eaab810c0ed,25 0
47240_827_G5_2,2
45725_810_G12_1,0
45797_605_C2_2,0
8681_635_E2_2,23
62971_1139_H10_3,23
62601_1683_C5_12_cr58052f5236668,25
25843_669_E11_3,21
36882_836_E7_1,25 6
56555_1144_G11_2,26 25 0
35036_582_C11_3,7
26035_708_F1_1,0
59383_1039_F4_1,19
35982_472_A1_1,25 7 0
6161_8_C6_2,25 2 21
56991_955_A9_1,2
34831_389_A3_1,23
58335_1534_D4_2,6
42442_1035_E1_2,25 3
16304_952_G11_4,5
71251_1417_A5_1,2
60784_1116_F12_2,25 21
57685_1240_G10_6,23
20459_1199_D4_5,23
36494_453_H10_2,2
56533_1189_G4_2,25 0
6623_72_F10_2,0
51857_si9_F4_4,4
8556_111_F6_1,0 21
45215_528_C1_3,25
78027_1693_E4_1,25
44577_555_F11_1,25 21
71920_1337_C11_1,1
3394_5_B2_2,25 7
29629_271_A3_1,0
23608_264_H5_1,2
13332_133_F3_1,2
39228_711_C3_1,25 4
59046_1060_D9_1,25 0
5884_610_B5_1,25 0
51179_831_F6_1,25 13
26511_508_C10_5,25 15
41780_534_A4_1,19 2
56120_913_D6_6,25 23
65305_1441_E12_3,23
36259_407_A10_2,0
39144_480_A8_2,7 0
45901_599_C8_2,23
4186_60_B12_1,25 13
60508_1445_C6_1,25 3
17097_615_G6_2,25
37687_436_C7_1,0
53532_867_B9_5,0
77259_1639_E4_3,6 18
50548_790_G9_1,7
909_1586_B1_2,5 0 21
59827_1801_D11_10_cr59c2818f3c533,7 5
38455_1391_D6_1,21
5858_1081_D4_2,23
45760_1038_E4_1,25
21643_190_B6_1,23
31087_330_F1_2,2 21
55300_881_C9_1,7 0
15410_951_A5_1,3
46388_871_C6_1,23
40583_391_G1_4,25
16666_164_D11_2,0
63050_1231_B7_5,4
50485_866_D4_1,2
74622_1434_D3_1,2
27247_219_A9_2,18 21
52957_826_E6_1,1 2
822_1199_H1_1,23
24053_920_D11_2,25
25071_226_E8_2,0
35174_739_C1_1,0
39322_520_F11_3,25 7
28076_994_F6_1,22 25 21
56439_957_D10_2,7
68859_1360_E7_1,20
57732_1037_G8_1,23
22071_612_B10_1,7
38487_521_H6_2,25 2
46524_698_E8_1,0
6731_7_E2_1,25 0
252_1222_E4_3,0
31846_571_F7_1,25
22164_656_C6_2,25 23
69321_1356_F7_3,23
40331_785_C12_2,23
28811_1446_F1_2,1 21
11777_1430_G7_6,11
41574_557_H6_2,25 1
68702_1312_H10_2,18 1
10554_108_B3_2,0
50521_750_B10_2,20
39809_539_C3_2,7
47043_742_E9_1,0
20730_221_H9_2,25 23 1 0
39570_429_D9_2,25 21
37444_430_E10_2,25
1407_61_D2_2,25 2
38736_862_C4_2,3
34370_946_A4_2,0
23861_1020_C5_3,23
23274_182_G5_3,25
6623_1773_E10_4,0
46057_1028_H8_1,25
30165_si18_B1_2,7
58911_1505_F2_2,7 0
14933_286_A2_2,25
51134_1677_F4_2,6
30487_331_E9_2,14 17
49341_1486_A5_1,2 21
62068_1262_F6_1,4
5032_628_E3_1,25 0
44768_567_F7_1,25
40427_1000_A7_1,2
38543_448_H7_1,0
31972_776_C2_2,22 25 21
66310_1537_B11_1,25 2
390_80_C1_1,25 0
44556_555_B11_2,23
41777_490_E8_1,25 0 21
36708_1526_E10_1,21
63795_1363_A8_1,22
55047_927_D9_2,22 0
28593_254_E9_6,13 0 21
67433_1255_D5_3,7
36815_410_A2_1,25
39973_470_B2_2,4 0
60259_1226_G3_1,4 0
30897_1484_H5_2,0
45938_579_D11_2,2
22637_632_D7_1,12 25 21
60778_1171_A9_2,0 21
31496_721_C2_1,0
46688_619_H6_1,0
3564_1719_E6_19_cr5804b7e1c4e96,16 7 21
67924_1318_B6_1,6
6429_7_A8_1,7 0
57420_1055_G11_1,2
47593_719_D9_1,12 0
10194_931_B10_1,5
55177_1757_A4_1,7
52953_885_C6_2,4 0
39242_867_B1_2,25 0
69571_1373_G8_2,0
30213_322_E9_3,22 0 21
49423_884_B5_2,25
32824_971_D9_1,4
3364_35_D9_1,25 6 5
54926_1752_C9_23_cr5804e0963c424,23
61490_1168_E9_1,7 0
14906_121_F11_1,25
22264_1401_H8_4,25 5 0
48020_794_D12_1,23
43284_484_C3_2,7 20 21
45912_575_H10_2,7
28957_1566_G9_1,4 21
26383_631_H1_2,25 0 21
10880_945_F3_2,14
8556_1126_A11_1,0 21
41229_480_H7_6,21
47331_644_D2_2,25 21
20116_190_H10_1,0
42364_1125_G3_2,25 0 21
54609_1027_H4_3,0
32097_416_A1_2,25 21
50862_704_C7_2,0
58784_1163_C4_1,25 3
35531_si8_E7_6,0
2632_35_C3_2,25
54565_870_B1_1,11 2
350_653_H7_2,0
31824_333_B10_3,23
35048_383_B9_3,25 0
6294_7_B7_2,2 21
20380_1276_G9_2,0
50008_782_C2_2,21
11900_1168_C5_3,7
62521_1241_D7_1,14
17015_si30_G1_1,0
50388_716_C10_1,2
3494_28_F10_1,7
55471_879_A8_3,25 7
67496_1419_G7_3,22 7
23708_237_D12_1,25 0
74049_1582_C11_1,7 2
11419_1790_D5_1,25 7 21
41740_547_B12_1,0
49970_850_D4_4,4
67827_1283_A11_3,25
62645_1106_F8_4,0
66973_1265_A12_1,24
54699_si32_E8_10,0
65797_1718_B4_14_cr57f3f1c3802e6,25 0
36068_389_A7_1,7 2
50999_1309_C4_6,25 7
14620_1585_H1_1,6
41015_477_F10_2,0
19167_248_D4_2,22 21
57593_975_F9_1,23
11322_1592_G1_1,6
41843_750_G6_2,0
59578_1039_B11_3,7 0
65254_1185_E5_2,25 7
40749_416_F8_2,6 7
38285_431_E8_2,25
7126_8_A11_1,25 23
10052_953_E10_3,23
36171_544_E9_2,25 2
35160_390_F6_2,25 2
23937_280_G5_1,25 0
16499_131_G1_1,25
20841_618_C10_2,23 0
62805_1262_C6_2,23
30472_365_A5_2,5 2 25
65709_1230_B10_2,4
48034_850_C5_3,13 0
54180_873_A11_1,23
9187_652_F5_2,23
3243_32_D5_2,25 5 22 21
45458_885_H1_1,7 0
826_22_F7_2,25 14
68830_1569_B1_2,7
19461_183_D3_2,25
3394_4_B2_1,25 7
11008_51_G2_2,7
49449_753_A6_1,23
36543_453_H11_2,25 0
34517_si27_D3_12,23
36983_412_G7_3,13 21
17931_149_G1_1,25 21
69867_1750_F2_3_cr57fb71e172c79,22
43835_496_D9_1,25
46433_824_C8_5,25 0 21
76096_1611_C11_3,6
48560_693_G4_1,21
51024_831_F3_1,2
63671_1223_A5_3,5 0
67142_1270_C9_1,0
44903_690_F2_1,0
42442_1001_F1_2,25 3
49824_978_F4_1,0
7893_22_C4_2,25 6 18
41941_472_D2_1,19 2
52367_1262_B3_6,19 0
44220_754_F1_2,25 21
39867_852_H3_2,7 2 21
52460_1019_B4_1,21
19530_177_G2_2,25
74790_1587_E5_3,7 0 21
13432_104_G6_1,6
13431_102_D9_2,25
52794_823_H11_1,5 0 21
16755_132_G7_2,0
2600_638_H7_1,25 2 21
540_1595_A2_5,25 0
426_68_A9_2,25
14893_620_B2_2,0
5792_10_B8_2,25 2
3581_78_A6_2,23 0
26605_290_D4_1,25 21
51336_791_A10_1,4
63770_1273_A10_1,25 21
46410_1178_E2_8,12 3
63958_1238_B6_1,2
29426_322_D6_2,25 11
51537_775_F5_2,0
36879_430_A7_1,25
46196_622_F12_4,12
41218_1556_G7_1,25
40627_557_B6_1,0
50977_si10_A3_1,25
17856_1030_G9_1,23
42337_472_D3_2,25 21
7991_75_B8_1,25
22049_661_D4_1,25 13 21
18425_157_E4_2,25
58420_975_E3_1,25 0
59383_1748_B11_23_cr5805df8b537d5,19
66313_1320_D4_7,20 23 0
54655_879_D4_6,25 5 0
48559_721_G11_2,22 7
51594_1000_H3_2,0
21213_146_A4_1,0
46597_701_E7_2,0
30367_si30_B2_1,23
27440_220_D4_2,25 0
29299_1413_E9_2,0
50505_824_F6_1,3 0
9567_954_B7_2,25 0
52432_855_E4_1,0
61001_1269_E3_4,19
40705_415_A12_1,25 0
69976_1751_F2_13_cr57fd24589b36f,21
43971_555_E10_1,25
52813_840_E5_6,25 13 21
40713_542_E4_1,0
31702_596_E12_1,25 18
49517_823_B1_3,16 14 0
61094_1104_A8_1,25 0
54965_885_H7_1,0
27612_290_E11_2,19 5 0
11880_94_D6_2,0
11191_50_D6_2,7
56378_957_C11_2,25 13 0
46514_712_D7_3,25 2
47599_824_H8_2,0
2358_37_E5_1,6
43544_711_C1_1,4
48712_740_F7_2,23
71425_1553_E4_3,2 21
54382_885_C10_2,0
54551_957_D2_2,25 5
42608_793_A9_1,7 0
51930_1752_F4_8_cr5804e0a7b1430,0
62230_1547_E6_2,25 2
32023_777_H3_2,25
19073_198_F9_1,0
70578_1324_C2_6,21
38060_1027_C12_1,25 0
32068_1516_A8_2,25 0
33874_932_G11_2,25 14
51074_777_E8_1,23 21
2834_29_D4_2,7
51455_840_F9_1,0
52022_766_H7_2,0
10184_1035_E7_2,25 1 0
18295_si24_B1_2,25
70381_1524_G1_5,0
63643_1158_D12_2,0
30062_296_D7_1,0
38238_566_A11_3,3
65393_1718_E7_13_cr57f63f3d2508e,6
29507_291_E12_2,25
29003_684_B8_1,5 0
41826_896_E7_1,25 14 0
59540_1015_D10_1,25
53831_838_D5_3,0
5483_35_E6_2,0
60052_1276_H10_2,25 2
21152_535_C10_2,25 23 0
63209_1785_E3_4,0 21
