Id,Target,Split
51739_831_F1_2,1 23,train
20887_188_A1_2,0 21,train
39016_436_A12_3,23,train
27296_251_E7_1,25 19,train
62496_1361_H7_1,2,train
7674_22_H5_2,0,train
54471_1334_A10_1,0 25,train
63554_1132_C1_2,23,train
59137_1169_C9_2,0 21,train
70293_1742_C3_3_cr5804912e3106f,21 22,train
1880_si32_C12_19,4,train
61448_1319_C10_8,25,train
71716_1478_G11_2,0 26,train
26922_604_B9_6,6,train
53831_806_B5_2,0,train
41654_469_G12_1,14,train
36890_406_C4_1,0 7,train
17742_1222_A5_2,12,train
27735_284_C10_2,0 25,train
54084_1036_C5_2,0,train
8436_101_F1_1,25 2,train
72828_1349_H6_1,0 5,train
27398_1044_A2_2,25,train
35278_592_H11_2,19,train
35978_412_F4_5,25 2 7,train
65162_1202_E5_1,0,train
42317_692_B4_6,0 25 21,train
50377_733_F12_1,23,train
58154_976_G4_3,0,train
17379_168_C2_1,25,train
9370_954_H1_2,2,train
10570_87_D2_2,0 25,train
16687_668_D8_2,0,train
41275_996_H9_2,0 25,train
46597_790_A7_1,0,train
41417_1640_D3_2,0 5,train
27463_232_E3_2,7,train
11424_50_F5_2,21,train
27452_232_C4_1,0 4,train
818_171_G2_1,25 18 21,train
61010_1520_A1_3,3,train
69165_1534_E5_2,0,train
20468_190_G9_1,25 19,train
41439_506_A4_2,0 25,train
48920_1392_B5_1,2,train
58236_1784_F3_1,11,train
73982_1769_A7_35,1,train
61425_1168_A10_1,23,train
50816_784_A2_1,0 25,train
53012_926_F7_2,0,train
51994_987_C7_1,25 6,train
45595_562_B10_3,21,train
10819_1732_H2_18_cr58060cebb51f0,3 20,train
48123_711_A5_3,7,train
50118_776_B8_1,25,train
26645_260_G4_1,25 2,train
39949_461_H6_3,2 14,train
42768_479_B2_2,23,train
68733_1433_D3_2,0 25,train
4122_111_A2_1,0,train
45120_692_G9_5,0 25 21,train
56745_1433_A2_2,0 25,train
14721_1585_E7_3,23,train
39954_824_E3_5,0 25 5,train
6308_10_G8_2,25 2 21,train
57299_956_B5_1,0,train
13835_160_G3_2,22,train
65023_1154_B6_2,7,train
22918_222_G12_2,25,train
67932_1255_A3_4,0 16,train
42742_752_H2_2,0 4,train
56871_935_D7_2,0,train
46262_584_E2_2,25,train
40541_386_A2_1,0 25 21,train
21527_190_E5_2,1 25,train
27389_206_G3_1,25 6,train
59109_1014_E6_1,23,train
6181_5_D5_1,2 23,train
22494_612_A11_2,25 21 13,train
50126_899_C8_1,0,train
7931_344_D5_1,25,train
59314_997_G11_1,7,train
30528_682_C9_5,0 25 12,train
11424_51_F5_2,21,train
63326_1361_E8_1,0,train
7199_22_E3_1,25,train
20016_221_C5_2,23,train
30350_690_F10_1,0 25,train
4210_671_C1_2,2,train
27565_218_G11_2,0,train
14697_121_E7_2,0 25,train
35127_1226_C11_2,25 21,train
56035_1391_C12_1,0,train
66838_1353_A11_3,4,train
71992_1385_E11_4,7,train
7728_174_A4_4,25 10 9,train
52794_855_H1_1,0 5 21,train
27225_259_D8_1,0 25,train
13200_1035_F12_1,19 23,train
50595_845_D3_3,2,train
7533_344_G4_2,0,train
544_61_A1_1,0 25,train
34603_390_H4_3,23,train
16315_943_A7_2,0,train
2637_36_E3_1,0 25,train
59552_1049_A10_3,0 18,train
12720_202_B4_1,6,train
7119_79_B11_1,0 2 7,train
42421_477_E8_2,25 21,train
58707_si26_A6_7,0,train
53817_1144_E9_5,25,train
27045_231_H2_2,0 14,train
17112_611_A1_2,25 3 21,train
28213_303_D5_1,1 25,train
5448_69_C1_1,0,train
29627_1210_B12_1,0 25,train
21178_190_B5_1,7,train
3890_si10_C7_4,2,train
19059_1026_C3_1,22,train
74630_1486_C8_2,0 11,train
34739_397_G9_1,0,train
16420_139_A6_2,25 21,train
28382_1469_G12_2,23,train
5017_615_G1_2,0,train
8706_47_A2_2,25,train
22709_640_F5_1,25 4,train
427_si27_E7_1,0 5,train
23252_217_F2_2,0 25,train
44547_512_F7_1,0 7,train
44577_555_F11_1,25 21,train
42935_530_C2_1,23,train
50778_1137_F4_3,25,train
20444_286_A3_2,0,train
43081_755_H2_4,2,train
535_170_F2_1,0 25,train
21191_190_A8_1,19 21,train
73533_1348_F2_3,21,train
28794_273_D3_2,0 1,train
55789_898_D9_2,0,train
9654_102_E1_2,25,train
3570_36_C10_1,25 6,train
3634_990_D3_1,0 23,train
29645_508_D5_2,0 25,train
70247_1436_H11_2,0 25,train
64403_1187_G7_2,25 7,train
63643_1158_D12_3,0,train
47864_1645_G11_15_cr57b568eb09215,23,train
71194_1375_B8_4,0 21,train
43200_496_D11_2,25,train
10381_923_H11_2,25 2 23,train
73649_1757_F1_2,5,train
43544_866_C1_2,4,train
23620_194_F10_1,0 25,train
66470_1230_H11_2,0,train
11420_1446_A5_3,5 14,train
34503_569_D6_2,0 25,train
51765_761_F12_1,0 25 21,train
16113_945_H4_2,0,train
50574_694_E9_3,2,train
73246_1453_B2_3,7,train
40688_1137_D10_3,23,train
65323_1244_A6_3,0 16 19 21 25,train
29202_1319_C3_2,25,train
73186_1475_C2_5,25,train
28926_334_D9_2,0,train
15323_165_H4_1,25 3,train
50530_777_F9_1,0 25 21,train
6148_36_G6_1,0 25,train
57562_976_G6_3,25 2,train
53692_833_E12_2,0,train
14266_1126_E11_3,25 23,train
24634_290_H3_2,25 7,train
8425_69_A7_1,25,train
40847_542_A3_3,4,train
31677_1789_D8_24_cr5976f9e78db4f,12 21,train
7968_119_H2_1,0,train
14033_160_H10_2,1 7,train
35147_563_E11_2,25 21,train
36315_566_H4_2,25 2,train
38291_449_H2_2,0 25,train
58216_1331_H6_2,25 2 5 7,train
13835_107_G3_2,22,train
27540_365_D1_2,7,train
37221_641_A7_1,0,train
29487_1041_E10_2,23,train
47928_827_B10_2,6,train
22145_246_A10_1,25,train
29056_371_A5_1,0,train
23505_si14_C4_1,0 5,train
19601_185_E5_2,0 25,train
20718_615_G7_2,0 25 21,train
17760_173_G12_2,0,train
23676_236_C11_1,25,train
42507_477_H9_1,23,train
1356_27_C7_1,18 13,train
2847_57_C2_2,0,train
27541_1763_H3_4,7,train
2717_59_B10_1,0 25 11,train
28938_429_A1_1,0 2,train
3215_5_H10_1,25,train
19827_221_F6_2,19,train
2949_1768_A7_32,4 21,train
38522_822_B8_2,21,train
18120_150_D11_1,0,train
39409_523_D9_1,0,train
21176_188_G2_1,0 25,train
17303_139_B10_2,25 2,train
3227_90_G7_1,7,train
38764_537_H2_2,21,train
10161_992_E9_2,0 25 26,train
9491_954_F6_3,25 6,train
56902_972_D10_2,0 25,train
38731_435_F6_2,0,train
56596_992_G11_2,23,train
24743_239_B8_2,4,train
52760_1482_E5_2,3,train
44451_591_A6_2,0,train
63793_1326_D10_3,7,train
14674_564_G7_1,11 12,train
76871_1690_B2_1,25,train
26430_258_H7_2,25 21,train
57395_980_F7_1,0,train
40381_si31_C9_4,0 5,train
7625_89_F12_1,25,train
2448_710_E10_2,2,train
5417_968_C12_2,14,train
62512_1374_G2_1,0,train
48240_713_F6_1,0 25,train
30490_296_A8_2,7,train
38485_435_A3_1,21 23,train
59120_1045_G2_1,19,train
4099_75_A4_2,25,train
12357_638_G6_4,0,train
14670_172_E4_1,0 25 21 22,train
6499_42_H7_1,25 2 21,train
793_28_C2_1,25 21,train
30681_1003_E8_1,0,train
10807_48_E12_2,7,train
46359_1210_G3_2,18,train
5960_1669_D6_1,6,train
43246_1048_F3_2,0 25,train
43062_465_A7_2,1,train
55018_1026_B11_5,0,train
32006_377_C12_5,25 2 23,train
3628_23_H10_1,23,train
45350_629_F10_2,4,train
31631_866_F1_2,0 25,train
50628_827_F9_3,0 25 21,train
4212_659_C5_4,0 5,train
43401_518_H9_1,0 25,train
20326_248_F8_2,0,train
34559_433_B5_2,7,train
43766_1027_H7_8,0 25,train
52294_925_D3_1,0,train
18484_si33_F7_9,4,train
59387_1043_G5_5,2,train
13341_103_B7_2,23,train
15849_138_H5_2,0 13,train
3230_3_F4_2,6,train
67881_1592_B10_1,19 4,train
28086_1702_E9_32,25,train
15613_127_A3_2,21,train
61786_1102_C4_1,21 22,train
71854_1510_D2_5,0,train
30838_330_H5_2,25,train
11498_636_F2_2,25 21 7,train
27986_299_F3_1,0,train
41644_469_B6_2,25 11,train
65325_1151_E12_2,2,train
43472_512_A10_2,3,train
41109_738_D4_1,0 25 23,train
62415_1104_D12_2,25,train
47248_776_H7_1,0 5,train
67321_1244_G9_2,25 21,train
39764_473_H1_4,25 4,train
67180_1375_G6_1,0,train
27896_497_B6_2,1,train
30129_505_E7_5,25,train
13332_133_F3_2,2,train
12024_96_E9_1,0,train
50153_979_C7_3,0 25 14,train
38070_423_H1_4,23,train
61568_1564_H10_2,0 5,train
64820_1273_G12_2,0 25,train
59150_1010_E5_2,7,train
11361_90_H5_1,0,train
71843_1398_G2_3,21,train
32200_971_F8_2,2,train
72448_1518_B4_2,0 25,train
57149_954_D5_1,0,train
69692_1357_E6_1,21 23,train
46502_795_C12_2,0 5,train
35957_406_H4_2,0 25,train
38731_448_F6_1,0,train
49121_1036_H1_2,7,train
32306_971_G8_1,0 25,train
29435_274_D5_2,25 2 4,train
11614_637_D1_1,25 21,train
70765_1778_F2_1,17 18 25,train
56500_1054_A6_1,25,train
24301_261_A6_2,0,train
69056_1286_G12_3,0 16,train
54802_901_G1_1,0 25,train
58028_1076_A11_1,23,train
1312_59_F4_1,4 6,train
41143_493_C12_3,25 21,train
41196_534_B5_2,0,train
38123_433_C7_2,0 7,train
47008_739_H6_2,0 22,train
69126_1339_C11_1,25 2,train
67117_1652_A11_1,25,train
8066_9_B12_2,12 21,train
62626_1282_A9_3,19,train
71988_1394_D11_4,0,train
22481_237_D9_2,0 23,train
18979_155_A12_1,25 21,train
41664_481_F1_1,3 23,train
19123_117_H3_2,0,train
14431_118_F6_1,0 25,train
56824_935_F11_2,7,train
5697_6_A5_2,25 4,train
67188_1623_F9_3,21,train
48561_791_E7_1,25,train
38535_680_H6_1,23,train
63669_1152_B4_1,0,train
31016_601_D3_1,5,train
72545_1608_C12_3,1,train
35917_580_D8_1,0 25,train
43666_506_D7_1,2 7,train
25922_241_B12_1,6,train
54689_si24_D12_18,0,train
22979_1264_D3_2,2,train
13870_1779_F4_1,0,train
3638_43_F1_2,25 23,train
60405_1105_F11_2,19,train
68807_1376_C3_3,0 18,train
38482_635_H11_2,25,train
53920_1750_F4_3_cr57fb792fa5c53,21,train
38625_1345_B3_3,25 2 21,train
25813_260_F3_2,0,train
50548_790_G9_2,7,train
20386_242_F11_2,25,train
34652_570_E10_2,25 6,train
15736_129_C3_1,23,train
23353_667_F5_1,25,train
51959_910_A5_1,0,train
29164_1711_E12_2,21,train
2928_19_F3_1,0,train
53644_1397_E1_3,0 25,train
27806_230_C10_1,0 21 7,train
45938_581_D11_1,2,train
17930_150_F1_2,0 25 23,train
14907_172_D1_1,25 4,train
1824_62_B10_2,0 25,train
50343_1512_F4_3,0,train
31770_900_D8_2,4 13,train
28937_272_D4_2,0 3,train
41796_476_C5_5,0 25 21,train
42074_491_A1_2,0 25,train
60574_1234_F4_6,0,train
34700_380_H11_2,25 2 19,train
7594_1220_H3_2,0 5,train
46805_1494_A3_2,23,train
42800_470_B7_1,2,train
38371_599_A1_1,0 14,train
52099_925_B2_2,0,train
6079_7_E5_1,0 25,train
7956_45_B11_2,7,train
71699_1376_A10_3,22,train
28542_255_D9_4,25 12,train
16832_164_H11_2,0,train
51574_855_A8_1,0 25 21,train
40918_502_A4_3,25,train
6427_17_D7_1,25 20,train
24626_1124_D3_1,0 25 11,train
72083_1503_B7_3,7,train
30079_1520_G5_1,0,train
32068_1516_A8_1,0 25,train
68141_1492_F5_2,0,train
39961_462_C8_1,25,train
36261_434_D9_3,25 21,train
38487_442_H6_2,25 2,train
23571_si25_G10_15,4,train
3703_661_G6_1,0,train
22130_246_G11_2,8,train
1523_31_C6_1,23,train
27897_273_C8_2,1,train
47489_979_E4_5,25,train
41501_488_H2_1,0 25,train
36114_992_A11_2,25 21,train
55040_927_C9_4,0,train
38558_445_H2_2,0 7,train
2243_673_E8_2,25 19 5,train
46572_767_F10_2,25 2 6,train
23187_982_G12_1,0 23,train
7884_1081_C1_2,0 25,train
77883_1769_C8_35,2,train
31794_326_G9_2,0,train
29756_1682_B7_1,21,train
21844_190_C5_2,25,train
29729_272_H4_2,25 5,train
32507_932_A9_2,0 25 23,train
35865_396_E5_2,0,train
8873_68_E7_2,25 7,train
28345_280_G11_2,21,train
34502_527_A9_2,0 25,train
4293_653_E2_2,1 25,train
23030_280_F4_1,0,train
6714_42_C12_1,25,train
53986_869_D10_3,2,train
20853_189_F9_2,4,train
41151_492_B4_4,25 3 21,train
64567_1254_F6_2,0,train
41034_506_C4_1,7,train
1515_642_D9_2,25,train
41756_530_C10_2,0 25 21,train
64814_1254_F2_5,0 23,train
9277_1732_B2_13_cr580609aeb2c05,21 22,train
28406_1587_G5_1,0,train
45079_550_B10_3,12,train
57125_973_F3_2,6,train
44787_529_C12_4,25,train
39616_421_G11_3,0 5,train
1306_26_F5_2,25 14,train
28190_300_E7_4,2,train
760_61_C1_2,25,train
72719_1543_D3_3,21,train
6800_17_A12_2,0,train
47134_896_B9_2,25,train
29185_272_H9_1,2 23,train
44431_556_B9_1,0 25 18,train
28311_256_H4_2,21 7,train
35701_1184_A7_4,25,train
28880_334_F8_1,19,train
48273_749_G11_2,0,train
34745_382_G8_1,0 16,train
23385_182_E7_2,23,train
19475_183_A6_2,25,train
51575_808_B8_1,25,train
70381_1524_G1_5,0,train
55036_883_H1_2,0 21,train
14893_623_B2_2,0,train
23871_284_A5_1,25 21 12 13,train
55321_966_H5_1,23,train
6456_33_D7_2,25,train
1164_30_B1_2,2 5,train
17276_139_F8_2,1 23,train
35390_434_G7_1,2,train
61744_1296_D5_1,2 7,train
49137_827_H6_2,0,train
55286_1704_H8_7_cr57d83e9869df3,0 21,train
9104_956_E1_2,25 23,train
42816_si23_H7_12,4,train
30124_301_C7_1,25,train
50459_722_B5_1,25 6,train
47839_738_H10_2,0,train
22974_248_F10_1,14,train
55125_881_D2_1,25,train
45002_591_C6_1,11,train
57325_1011_A6_6,0 26,train
36341_450_D12_1,0 23,train
61970_1192_G5_3,0,train
9654_103_E1_1,25,train
6230_1639_C2_2,2,train
58075_975_B2_1,0 22,train
1853_29_H11_1,0,train
31704_374_B11_2,0 7,train
50740_1213_F1_2,0 25,train
72921_1577_E1_2,0 21,train
15280_165_D6_1,0,train
58120_991_H11_2,0 4,train
5695_80_A6_2,0 25,train
59120_1169_F9_2,19,train
51836_782_F5_3,25 2 21,train
4051_28_C12_2,0,train
43396_468_D5_2,23,train
27549_281_E6_1,0 5,train
8729_344_G9_2,7,train
38482_634_H11_2,25,train
6214_si9_H7_4,0,train
63982_1264_D10_1,21,train
944_39_A5_2,2 23,train
51195_704_E9_1,1,train
15004_1168_H3_1,0,train
63765_1401_G12_3,4,train
45821_1766_D7_1,0 25,train
11753_90_C4_2,0 3,train
67071_1265_G12_4,25 7,train
45573_1493_A5_3,0,train
41453_776_C11_4,2,train
44560_506_D11_1,23,train
38804_419_A3_6,25,train
27248_303_H6_2,14,train
37485_428_G12_2,25 21,train
50627_757_E10_7,12,train
10992_87_F10_2,0,train
61071_1241_B5_4,16,train
21551_237_D5_1,25 19,train
27258_231_B5_1,25,train
6047_73_E3_2,25 6,train
43010_911_G12_3,22,train
39007_1556_B7_2,0 25 21,train
44554_558_H1_2,25 2,train
51362_1019_B5_4,0 25 5,train
3185_16_A6_2,0,train
47724_824_G8_1,0 25,train
54108_1309_A1_2,7,train
37988_426_G2_2,4,train
63597_1271_D3_3,0,train
21152_235_C10_2,0 25 23,train
3300_71_E1_2,7,train
29051_1048_A12_1,25,train
51765_769_F12_4,0 25 21,train
56470_1054_C5_1,24 5,train
14905_121_H2_2,2,train
8716_101_G1_2,25,train
48003_798_B12_2,0,train
35278_595_H11_1,19,train
41702_469_E11_1,0,train
39828_579_D1_2,0 7,train
36207_381_C12_2,18,train
18425_157_E4_1,25,train
37676_737_G6_1,25 2,train
42266_494_H6_1,0 25 21,train
18842_150_F11_2,0 23,train
58513_1176_B11_2,0 25 5,train
66506_1323_D3_2,0,train
53250_1134_F7_1,25,train
63030_1251_G10_1,0,train
3979_79_G8_1,0 25,train
74847_1769_F5_3_cr5950f3c23e2ed,3,train
2598_635_D8_3,25 21,train
52855_844_D2_2,16 17 14,train
47232_1444_B1_4,2 21,train
51508_1028_D9_3,0 25,train
65809_1209_E9_2,0,train
36688_422_E10_1,25 11 14,train
11555_51_G5_2,7,train
43932_789_D6_1,23,train
77897_1707_H9_18_cr57eaac1ee46b5,25,train
54094_877_A7_1,0,train
20638_220_D2_1,4,train
73950_1711_F11_1,13,train
24616_1291_G12_1,25 23,train
20280_1126_B6_3,25 21,train
28428_511_B9_2,0 25,train
56586_919_F7_9,25 6,train
46597_701_E7_1,0,train
42552_491_H3_2,0 5,train
54646_875_F3_1,2,train
20091_247_A6_1,25,train
40487_424_B1_1,0 7,train
52251_760_B10_2,0,train
31438_330_D6_3,1 21 25,train
53661_879_G2_2,0,train
20673_614_A8_2,25 12 21,train
41983_489_C2_2,0 25,train
41575_480_D1_2,23,train
30669_373_H4_3,22,train
40606_1775_B3_18_cr595295af1a54d,21,train
43806_547_G7_1,0,train
29435_273_D5_4,25 2 4,train
3422_53_C3_2,0 25,train
3028_55_G12_1,2,train
19849_263_B2_1,25 21 7,train
23856_241_D1_1,19,train
5072_639_F3_1,0 25,train
1788_18_D2_2,0,train
63449_1478_A11_1,0 25,train
27504_257_C10_1,21,train
3906_25_G11_1,6,train
25813_260_F3_1,0,train
47818_751_F2_4,25 7,train
40839_1253_F5_3,25,train
36541_594_H6_1,0 23,train
15608_165_C10_1,25,train
56173_992_H1_2,2,train
74097_1466_C1_4,5 23,train
11795_89_G6_13,25,train
12827_97_G9_1,0,train
70520_1398_B10_4,0 25 21,train
15336_990_E8_3,25,train
44686_522_C7_2,0,train
61744_1336_D5_2,2 7,train
22896_236_B2_1,1 25,train
7121_81_C11_1,25,train
34603_377_H4_1,23,train
59367_1527_C4_2,2,train
51548_802_G9_1,0 22,train
31707_790_F3_1,25 14,train
54282_877_F7_6,25,train
56698_919_F11_1,0,train
24069_264_C6_1,25 21,train
37972_737_G12_2,20,train
48843_684_G1_2,0 23,train
4890_6_G11_1,0,train
56484_970_H8_1,25,train
4034_624_G7_3,25 19 21,train
38322_448_B4_1,4,train
49060_732_H6_2,3,train
67508_1315_A7_9,6,train
38751_847_H4_1,25 2,train
38355_1587_D1_1,21,train
57202_995_F10_4,0,train
23162_222_B11_1,25 23,train
35015_377_F11_1,5,train
1551_59_A5_2,0 25,train
58011_1009_G1_7,0 7 21 23 25,train
44451_581_A6_1,0,train
1402_61_H6_1,0 25,train
16702_134_D1_1,25 21,train
14840_121_E5_1,18 7,train
68172_1250_H11_6,12 21,train
57547_1208_H9_3,0,train
43528_551_H1_1,25,train
34831_398_A3_1,23,train
48977_762_F10_2,25 2,train
57119_1375_B1_1,0 7,train
41137_557_B12_1,0 25,train
8926_42_F11_1,0,train
49014_800_G1_2,0 21,train
28879_340_D3_1,0 25,train
27019_604_C12_2,0 23,train
71308_1510_E9_2,0,train
56956_942_G12_1,1 2 5,train
36846_si8_H6_4,25,train
15007_125_D1_2,25 13,train
28581_300_C12_2,0 7,train
10811_47_G12_2,0 25 21,train
57770_1112_B10_1,0,train
42032_754_F8_4,0 25,train
43476_474_D10_3,2 23,train
69738_1741_F2_19_cr59aeec3590c16,0 5,train
1442_171_E8_1,19 21,train
53668_1334_H11_2,4 21,train
67100_1255_G5_3,0 25,train
20459_1199_D4_2,23,train
9257_963_D11_2,0,train
5684_9_B1_1,6 7,train
3956_26_H11_2,3,train
19441_221_A4_1,0 25,train
43376_474_G10_3,7,train
76658_1684_F2_3,0,train
30838_1471_C2_6,25,train
47162_767_F11_1,0 1,train
46443_579_D10_2,25 2,train
48482_820_A11_2,25,train
41863_489_D8_1,23,train
67285_1237_E5_1,0,train
67932_1284_H11_1,0 16,train
55286_1704_H8_12_cr57d83ea0068ad,0 21,train
2717_60_B10_2,0 25 11,train
34263_931_G4_3,0 25,train
50894_712_G9_1,0 5,train
14485_201_D6_1,0,train
50418_777_E1_2,7,train
19536_962_B12_1,25,train
34981_599_C11_1,25 4,train
54720_1512_B2_3,0,train
42289_473_E4_1,0 21,train
23119_217_E1_2,25 14,train
30259_297_H9_1,0 23,train
27261_1116_D5_4,25 2,train
71699_1411_A5_5,22,train
36784_408_H6_1,0,train
17618_932_A8_5,25,train
37502_436_B2_1,21,train
48961_896_H11_1,25,train
53889_820_B4_1,0 25 7,train
8874_69_G7_2,6,train
28880_329_F8_1,19,train
35127_1226_C11_1,25 21,train
46681_619_D7_1,0,train
44700_529_G3_2,25,train
48093_695_F12_2,2 23,train
67493_1402_C4_2,3 23,train
45028_569_E1_3,4,train
35311_383_G11_4,0,train
8507_82_D2_1,0 25 5,train
5651_26_B5_1,25 21 7,train
4264_947_G1_4,25,train
28187_1632_A3_5_cr577f69b8654cc,25 18,train
30169_326_E4_1,25 23,train
46337_1043_F1_2,21,train
47843_748_F7_1,25,train
4051_28_C12_1,0,train
17288_139_A10_1,0,train
29251_395_G12_2,12 21,train
17950_173_F11_1,4,train
58937_1138_E3_3,0 7,train
53980_867_B6_2,25,train
44258_si17_F11_4,2,train
50516_694_D6_2,0 1,train
54488_1150_A9_3,21,train
17678_140_F3_2,11,train
70789_1378_H2_1,6,train
3103_1220_G2_2,0,train
39946_si29_F10_14,23,train
21997_237_B1_2,25,train
15800_127_H9_1,25 2,train
30790_332_C1_4,0,train
28345_278_G11_2,21,train
32068_1444_A9_1,0 25,train
27280_259_B8_1,0 5,train
44014_554_G1_2,0,train
18031_173_D8_1,25 7,train
58180_1002_G12_2,25,train
56965_973_G5_2,4,train
23048_263_B4_2,0 23,train
15791_1183_D8_4,0,train
53245_1424_B11_2,25,train
13394_104_C9_1,0 25 19,train
17842_627_C11_1,25 21,train
3099_53_B2_1,2 23,train
65226_1265_G6_6,7,train
5963_32_A7_1,5,train
22065_671_H8_1,0,train
13202_104_F2_2,26,train
5142_1584_E9_1,0 25,train
52378_808_G5_1,1 2,train
53557_819_H11_2,3 19,train
15055_172_B11_1,0,train
2485_35_F10_1,23,train
1208_39_A4_2,25,train
59387_1043_G5_2,2,train
41420_571_E5_2,25,train
46900_573_F1_5,0 18,train
10631_1235_H2_1,0,train
55548_928_H3_2,14,train
30215_505_C8_1,0 21 22,train
20028_1124_G6_1,0 25 21,train
41434_571_C8_2,0 16,train
43233_763_G1_1,25,train
34496_554_A9_2,7,train
47220_1608_F11_1,0,train
16481_164_H8_1,25 13,train
36681_692_D2_3,25,train
35475_380_F3_1,2,train
5681_159_G3_1,25 21,train
28167_282_C8_1,25,train
14706_172_B8_2,0 25 23,train
62654_1294_C9_2,0,train
12115_1161_D12_2,4,train
27901_270_D8_1,25,train
38204_455_C10_4,2,train
12819_97_C5_1,25 5,train
6371_91_D5_1,0,train
35971_471_A5_1,25 23,train
70403_1371_B2_3,25,train
3636_92_H2_1,25 21 7,train
54444_856_H9_1,25 2 6,train
16702_135_D1_1,25 21,train
29480_272_E2_2,0,train
29185_271_H9_2,2 23,train
41290_758_D4_2,0,train
38348_431_F1_2,0 23,train
39350_520_F9_2,0 25 21,train
53076_868_D5_2,25,train
35642_383_F10_4,25,train
42682_859_C1_6,0 25 12,train
14066_120_F5_2,25 3,train
23180_282_B2_1,25 21 7,train
62242_1159_B6_3,0,train
10036_973_A9_1,25 4 21,train
41146_406_H2_2,2 23,train
51548_902_D5_2,0 22,train
46494_735_E3_2,0 5,train
7615_94_H1_2,23,train
41501_485_H2_1,0 25,train
5191_635_D6_6,0 25 21,train
44037_562_H8_3,25 19,train
26324_929_B7_1,0,train
8932_101_C7_2,1,train
6700_344_A2_2,19 25 11,train
24481_196_F6_1,0 7,train
43047_1252_H2_3,0,train
40234_424_A11_2,14,train
17017_175_E7_1,0 25,train
19828_242_E7_1,25 21,train
29185_270_H9_1,2 23,train
18319_si3_G3_3,0,train
36603_595_B5_1,4,train
20346_221_D7_1,0 23,train
53688_904_B3_2,0 25,train
10814_856_E12_1,6,train
46148_605_G1_2,2 7,train
24288_241_H9_1,0,train
36119_393_C1_2,25,train
62724_1223_G9_1,2,train
43443_759_A4_2,21 15,train
40923_418_B2_4,21 23,train
8788_42_H10_2,0 5,train
37564_542_G11_1,21,train
61395_1382_G8_1,0,train
54590_880_F7_2,25,train
41968_469_C1_3,0,train
28506_395_A11_1,25 12,train
4631_68_D2_1,0 25,train
50992_732_F10_1,25 7,train
49532_753_D11_2,0,train
31632_711_G1_3,0 25,train
1897_34_E8_2,0 2 23,train
42621_474_H5_2,23,train
11173_85_G6_1,21,train
49891_979_E6_3,6,train
42678_532_G1_1,0,train
18246_143_E8_2,25,train
52359_1789_G5_20_cr598ad738da9fc,7,train
21311_235_H8_2,8,train
77225_1672_A8_8_cr57c83b73c1a0f,0 25 5 21,train
42636_468_F3_1,0 25 19 21,train
19391_618_C6_1,25 18,train
42980_1042_A12_10,25,train
38578_1177_B1_4,0,train
26728_609_G6_1,2,train
50808_858_C1_1,0 21,train
23288_237_D6_1,23,train
46509_837_G3_4,25,train
42795_1034_D10_2,0,train
24336_342_F9_1,1,train
2031_35_A1_1,4,train
62575_1393_A3_1,2 23,train
37482_553_E5_2,0 25,train
58319_1018_B2_5,3 21,train
78257_1704_B7_21_cr57d84c816c338,0 1 12,train
28954_301_E1_2,0,train
15305_165_D12_2,0 7,train
26727_609_F2_8,21,train
30514_365_B5_1,25 2 22,train
38011_1564_C6_5,0 25,train
66469_1217_A5_3,13,train
6057_33_G2_2,0 5,train
63294_1714_C5_3,0,train
52210_760_C10_1,23,train
28428_497_B9_1,0 25,train
64529cec-bbbf-11e8-b2ba-ac1f6b6435d0,0 14,train
a16d2542-bbb1-11e8-b2ba-ac1f6b6435d0,0 14,train
d3998a48-bba6-11e8-b2ba-ac1f6b6435d0,0 14,train
28770b22-bbba-11e8-b2ba-ac1f6b6435d0,25 6,train
50165_683_D3_3,25 6,train
c3d2b6d6-bb9a-11e8-b2b9-ac1f6b6435d0,25 6,train
56359_936_C3_5,0 7,train
d4cb6164-bb99-11e8-b2b9-ac1f6b6435d0,0 7,train
e7a37598-bbc5-11e8-b2bc-ac1f6b6435d0,0 7,train
1b35f01e-bbc8-11e8-b2bc-ac1f6b6435d0,25 18 26,train
30063_1734_B11_1,25 18 26,train
e4ac0ff6-bb9f-11e8-b2b9-ac1f6b6435d0,25 18 26,train
20891_1139_H4_4,2,train
28bae982-bbc9-11e8-b2bc-ac1f6b6435d0,2,train
5c3900d6-bbac-11e8-b2ba-ac1f6b6435d0,2,train
0d033276-bb9c-11e8-b2b9-ac1f6b6435d0,1 2,train
47408_896_H10_2,1 2,train
7a148628-bbc2-11e8-b2bb-ac1f6b6435d0,1 2,train
28747_548_F4_2,9 10 6,train
8a290d32-bbc1-11e8-b2bb-ac1f6b6435d0,9 10 6,train
35033_373_D11_2,25 21,train
a905d076-bb9b-11e8-b2b9-ac1f6b6435d0,25 21,train
41151_484_B4_2,25 3 21,train
981ce0be-bbc4-11e8-b2bc-ac1f6b6435d0,25 3 21,train
10253f34-bbb6-11e8-b2ba-ac1f6b6435d0,25,train
61452_1423_B2_2,25,train
26d33e16-bbb1-11e8-b2ba-ac1f6b6435d0,7,train
4e163ea4-bb9a-11e8-b2b9-ac1f6b6435d0,7,train
1c97b6d6-bbaa-11e8-b2ba-ac1f6b6435d0,23,train
58929_1652_H7_4,23,train
41421_509_B10_1,5 7,train
